distance_km,delivery_time_min
40.24,127.98
48.86,145.04
4.57,15.12
32.26,99.24
7.18,22.47
15.34,53.08
38.72,116.72
49.71,144.98
26.56,87.1
17.98,59.79
11.1,36.42
39.24,124.97
45.23,140.5
42.5,136.57
25.73,81.87
29.66,91.75
41.91,133.81
46.48,141.59
46.98,143.09
34.64,103.2
9.99,31.25
15.99,47.24
13.68,48.94
9.09,30.98
12.91,44.0
43.56,138.25
38.63,121.01
2.66,13.03
7.81,28.81
49.25,153.27
11.69,32.27
31.9,94.97
10.68,35.76
12.07,43.85
25.18,82.48
24.64,79.75
32.49,108.16
8.83,40.46
13.5,44.4
31.4,108.64
5.32,20.95
45.51,150.21
9.35,30.42
22.2,67.4
5.88,17.71
34.4,109.28
16.68,53.92
4.15,18.04
29.84,93.22
49.04,148.49
43.61,135.51
35.29,107.87
1.13,17.39
43.06,137.41
44.89,143.49
2.38,11.58
6.56,20.65
22.85,78.85
20.4,63.7
15.07,50.61
10.3,39.65
27.68,88.65
38.68,115.86
46.88,138.93
15.4,50.65
35.31,111.01
39.52,125.16
24.16,81.91
46.09,135.92
1.64,12.63
45.07,138.84
44.68,141.5
7.28,25.94
22.25,69.12
26.04,83.82
20.4,61.47
44.83,146.29
35.79,111.15
6.61,22.93
46.36,150.5
2.79,13.83
29.99,91.09
26.37,88.71
4.08,17.16
34.94,109.11
48.15,145.61
23.19,75.61
25.94,82.77
19.5,66.01
43.82,133.94
46.43,148.71
20.16,64.2
44.6,146.28
10.62,35.2
23.16,73.31
12.97,44.16
11.58,48.08
42.92,143.39
35.85,114.38
3.81,15.29
37.99,113.25
28.86,92.16
39.46,127.54
29.87,96.23
19.18,57.27
25.0,78.32
7.51,33.53
15.88,53.29
1.61,14.75
20.61,67.08
5.02,18.23
33.2,99.93
45.67,143.21
37.16,121.07
10.77,39.67
25.6,85.26
35.74,107.83
40.38,125.54
14.51,55.89
24.12,76.79
5.66,19.46
36.45,107.84
22.02,73.92
2.56,17.28
26.71,82.42
39.67,133.03
2.7,17.95
20.46,70.82
24.35,82.14
49.98,145.32
11.33,43.35
41.05,122.73
7.72,30.4
48.22,147.75
15.68,43.43
7.71,34.24
19.4,64.26
1.25,3.61
5.89,30.28
25.06,82.73
47.06,138.6
22.52,75.43
33.18,101.18
35.5,112.01
2.31,7.51
16.44,56.27
49.85,153.58
0.85,7.46
23.77,79.18
41.95,131.82
14.78,49.55
49.83,156.28
24.56,71.95
45.74,141.84
26.65,85.01
20.18,68.92
35.65,110.07
47.93,149.53
19.12,63.06
43.31,143.16
33.15,107.09
19.24,59.3
3.25,18.51
15.91,52.17
41.65,131.77
5.21,16.88
28.82,94.04
25.84,75.61
33.25,108.43
46.98,149.37
37.71,114.25
25.78,87.96
41.6,127.19
35.23,107.01
44.83,127.93
36.36,113.75
37.77,115.96
4.66,20.04
0.69,7.66
47.8,151.25
12.98,46.8
8.67,27.58
8.36,29.24
37.03,115.23
2.8,10.28
33.22,95.48
28.79,94.14
7.79,31.56
7.2,28.79
7.07,30.97
13.35,46.03
32.27,106.94
10.74,36.84
33.17,109.27
48.6,149.9
43.17,138.84
40.0,125.55
47.48,150.63
30.82,93.39
38.56,127.58
38.81,128.79
48.74,150.38
32.54,93.84
14.02,46.16
10.19,24.92
15.68,51.37
38.21,120.55
33.0,103.48
11.35,40.23
43.06,127.36
49.08,149.71
37.98,117.73
3.57,19.93
31.56,102.43
46.92,150.84
15.99,55.39
29.48,90.88
11.74,39.38
44.09,134.93
43.56,135.4
18.54,53.33
17.81,57.08
0.5,6.62
16.21,56.82
39.18,122.58
1.92,14.78
10.54,41.45
36.65,117.72
32.58,101.38
49.34,154.24
19.84,63.8
7.1,32.85
33.4,105.84
4.41,17.85
6.28,28.88
28.61,88.13
23.86,84.52
13.55,50.0
24.16,78.63
43.48,134.1
36.39,114.33
23.01,73.16
15.91,57.7
29.32,89.44
0.64,9.25
36.79,112.18
40.22,130.81
6.53,26.58
20.43,68.22
7.68,30.15
47.47,145.53
41.39,129.65
1.49,7.65
48.53,147.9
7.52,29.39
4.66,10.83
2.11,7.55
39.64,125.86
46.3,139.78
5.23,24.27
49.17,151.14
16.14,55.04
34.1,110.77
49.32,149.63
0.92,4.85
27.57,80.98
32.97,102.31
18.88,53.31
5.94,15.27
31.25,97.52
2.83,10.34
46.21,143.08
23.37,71.87
45.56,138.49
41.91,135.53
0.68,3.37
23.23,75.64
44.45,138.02
18.92,62.39
16.5,50.11
34.44,108.91
35.4,113.75
32.34,91.71
18.49,57.16
3.65,12.11
46.19,138.72
16.2,48.94
39.88,130.09
17.91,58.77
24.99,74.53
19.0,63.18
4.53,23.55
16.81,54.02
47.81,148.42
5.96,21.21
28.01,88.6
48.44,148.73
1.52,10.47
3.92,14.65
45.5,143.69
36.91,118.36
27.49,88.18
27.06,85.91
48.76,145.28
1.54,12.59
13.89,46.63
16.18,53.02
6.41,28.92
18.18,58.8
18.84,68.65
47.96,146.82
22.38,69.99
46.77,149.27
40.6,127.16
36.97,118.43
16.86,53.95
21.64,67.43
2.71,19.71
19.18,61.08
43.59,136.9
39.18,125.8
40.51,122.98
11.47,40.44
10.9,34.62
33.34,108.46
32.74,96.74
10.17,44.75
36.12,114.86
19.12,64.38
44.4,134.64
18.54,62.89
11.88,38.93
10.2,29.42
44.96,143.01
43.07,133.45
21.58,62.72
12.42,51.98
14.58,44.06
19.56,63.84
2.7,11.8
3.83,11.99
46.41,145.45
38.42,113.77
40.79,129.72
24.19,75.19
18.57,56.35
5.05,17.81
28.13,89.32
37.3,119.27
10.2,27.57
19.76,64.18
46.4,138.01
42.27,120.49
40.02,134.43
2.45,12.22
8.7,33.09
15.65,48.95
15.53,50.37
6.88,23.89
14.83,54.58
21.69,70.02
2.94,18.66
20.46,60.75
25.08,81.46
2.53,12.38
33.87,108.54
4.45,14.25
32.57,100.06
49.71,153.48
3.5,16.77
13.97,47.18
6.9,26.6
18.78,53.03
41.85,127.17
46.51,139.77
42.07,130.57
34.71,114.79
36.0,119.46
6.46,21.63
12.81,41.45
18.51,52.61
2.98,19.0
41.17,126.57
13.16,46.38
3.09,16.74
4.12,16.08
48.49,147.65
45.64,143.11
47.96,149.66
47.86,151.05
40.07,120.59
14.16,50.88
16.58,54.07
20.4,64.02
39.36,118.3
46.38,140.74
22.3,64.15
15.42,55.4
12.52,43.93
13.2,47.9
0.84,9.21
12.09,41.68
15.1,52.54
38.89,125.93
27.65,99.37
16.89,54.49
30.06,93.4
39.52,120.94
30.7,98.61
3.98,20.88
12.43,45.83
14.65,40.35
18.47,58.45
1.72,8.44
37.34,120.95
23.78,74.9
44.88,143.38
26.13,90.96
49.41,153.75
35.18,106.72
44.4,130.71
48.68,155.22
23.85,77.05
31.84,97.92
45.74,150.62
28.98,96.93
3.11,17.25
35.0,105.58
46.82,143.76
39.17,112.68
39.67,125.95
4.42,21.32
37.0,117.53
2.1,16.1
46.57,146.19
45.76,141.79
49.02,156.93
15.51,51.33
27.24,87.74
29.15,93.72
28.06,92.95
20.9,69.78
49.35,155.39
44.39,128.48
30.71,94.35
32.56,96.7
35.86,118.73
30.38,91.55
35.52,109.42
40.92,136.5
48.9,152.79
42.53,140.67
6.9,23.03
27.55,78.63
31.78,105.22
13.65,47.51
24.04,75.6
46.67,141.29
13.32,48.28
16.21,52.53
45.46,143.19
5.17,19.81
44.07,135.75
15.54,53.68
25.17,85.86
32.32,106.06
32.5,99.29
49.01,145.71
2.22,12.41
35.34,103.42
42.36,132.43
29.62,93.5
48.8,154.53
21.17,70.38
37.62,119.61
34.48,109.74
2.05,10.11
27.86,88.96
13.42,47.35
26.67,85.66
44.26,136.21
31.69,103.04
29.9,96.32
33.79,105.4
26.65,82.69
22.67,70.98
19.03,58.48
35.15,109.27
38.9,124.13
21.45,61.8
2.66,11.06
27.39,79.26
28.89,88.06
24.21,77.44
18.32,63.61
44.85,141.73
24.32,68.21
40.05,128.09
32.07,90.82
39.46,120.74
43.94,133.14
12.55,39.07
41.52,130.54
36.19,115.95
28.27,93.41
27.48,95.76
15.92,51.58
27.26,78.84
19.53,57.29
44.5,139.44
29.31,95.51
15.3,53.49
7.65,20.86
34.85,106.53
33.4,108.26
18.32,68.52
8.53,32.99
35.95,108.76
13.88,40.3
43.17,134.01
36.45,111.3
44.67,145.9
49.24,158.59
17.38,59.25
25.45,77.59
20.49,67.08
4.34,16.5
20.55,64.65
22.47,80.19
9.08,29.6
44.22,127.71
14.98,40.76
38.05,122.5
4.28,16.02
1.99,12.43
49.78,149.33
6.59,26.74
38.41,111.21
30.42,93.07
22.92,74.31
2.33,13.53
16.77,48.35
45.05,146.93
45.31,142.07
30.19,95.33
28.95,89.3
21.57,64.18
38.89,121.91
44.21,140.84
36.51,105.46
26.5,82.23
31.91,99.9
11.38,43.97
49.57,155.14
46.83,148.8
47.85,148.71
8.76,31.47
32.81,102.7
32.99,102.72
18.08,52.18
43.33,134.33
39.23,125.69
36.12,110.84
1.93,7.78
49.53,158.72
36.06,116.6
48.49,152.67
4.8,13.24
34.87,112.79
37.37,112.63
3.7,11.43
3.69,17.2
38.23,119.47
39.99,125.06
45.55,140.62
38.72,123.86
12.4,39.9
48.45,146.14
13.73,42.54
36.5,119.48
26.7,83.83
6.55,28.27
46.39,142.46
29.6,90.6
5.04,22.23
19.48,66.54
38.37,117.5
31.11,102.39
11.56,40.86
28.69,89.14
15.79,52.8
26.6,81.63
16.24,50.41
25.07,86.49
42.19,137.87
10.99,40.9
0.59,7.02
8.17,28.85
42.17,133.46
21.05,67.6
37.12,115.0
2.02,5.94
7.74,29.01
28.66,92.74
36.16,109.75
39.5,125.1
32.33,110.32
37.96,118.72
8.7,26.95
33.08,105.02
21.55,70.85
45.79,144.34
30.96,96.73
27.31,86.44
29.12,88.18
41.65,131.63
1.06,3.78
43.08,139.81
1.94,10.75
29.34,98.27
25.38,82.85
18.83,71.23
6.87,15.52
6.64,16.17
37.24,121.72
6.12,19.48
34.52,110.74
49.52,154.86
34.25,110.86
4.22,15.88
27.33,86.21
41.8,131.33
47.75,150.09
36.52,114.49
15.83,46.99
12.93,43.66
39.3,123.56
38.14,128.16
24.58,75.22
4.8,26.46
33.77,110.27
29.73,94.79
1.09,15.19
32.3,101.92
7.05,13.93
41.38,128.73
33.84,109.69
3.06,15.66
26.83,82.96
40.37,121.39
41.58,134.98
4.73,12.06
4.41,17.88
38.86,123.28
12.02,37.62
29.9,97.14
30.64,100.16
31.68,98.68
17.22,61.04
2.48,15.33
27.11,89.77
25.99,89.62
21.94,66.24
14.34,39.6
42.23,137.5
18.82,60.78
6.78,24.42
38.03,119.39
32.0,94.57
15.8,49.83
7.98,25.65
22.26,68.82
3.76,11.86
11.53,39.55
48.22,147.79
7.95,37.39
14.11,47.87
7.38,28.78
45.64,140.72
46.28,144.8
3.44,20.39
44.96,141.76
7.54,27.19
20.17,60.24
29.52,95.83
23.39,70.9
7.23,22.43
39.68,117.34
34.53,106.4
47.09,160.24
17.97,61.7
21.8,65.58
17.81,62.52
3.62,13.36
3.22,10.52
38.19,118.32
14.6,48.14
24.61,79.7
48.96,154.61
1.37,5.59
26.12,83.58
26.15,81.12
49.93,149.01
41.8,129.71
3.81,10.65
8.28,32.46
2.18,5.48
10.24,32.52
11.01,35.74
4.95,21.57
26.6,87.29
48.76,152.89
40.29,121.59
10.57,34.18
39.26,117.82
49.12,152.12
41.84,137.45
23.7,74.49
13.83,42.4
37.52,118.34
39.43,123.18
15.19,53.36
11.6,39.24
33.77,106.95
44.48,140.82
1.53,9.28
49.36,158.12
10.0,34.55
17.8,60.88
3.12,17.3
3.25,11.61
14.0,48.99
28.47,86.73
45.1,136.39
3.96,23.92
27.52,92.78
21.1,67.51
49.47,158.52
9.76,39.78
18.79,51.8
2.16,15.13
45.75,138.64
31.31,102.39
29.6,97.11
2.91,12.23
5.4,26.63
39.62,130.9
27.7,90.76
10.35,36.6
27.72,89.65
48.42,145.85
5.63,22.77
48.53,151.97
38.87,123.26
7.64,28.64
40.83,125.22
37.33,115.17
28.91,88.57
38.83,115.11
7.49,23.79
36.22,106.22
32.23,102.34
14.59,45.48
34.67,102.88
34.1,105.95
12.33,48.44
7.81,25.67
18.43,58.39
20.26,71.56
41.3,132.13
22.09,74.94
36.96,115.65
23.4,73.51
3.82,15.75
32.81,104.04
44.82,140.28
26.16,78.01
35.25,108.6
39.05,122.09
23.64,74.0
12.87,41.21
43.07,141.08
41.52,138.15
43.04,142.18
41.38,128.13
7.09,24.79
21.03,64.62
9.98,36.29
8.18,28.11
39.18,126.2
24.33,75.22
4.99,19.6
20.6,71.84
49.67,150.58
11.01,35.78
20.16,60.35
29.93,91.49
10.38,39.27
48.4,148.74
31.93,104.36
11.86,38.45
22.61,77.96
18.36,53.52
6.55,27.08
14.59,49.53
27.91,87.56
4.86,13.07
2.89,11.68
27.3,86.45
21.99,73.0
9.82,36.24
35.78,109.23
4.85,19.79
13.88,44.5
5.51,19.75
36.52,111.81
31.82,102.76
9.83,36.36
28.09,88.09
34.98,103.49
2.19,17.31
33.33,108.19
15.92,53.59
7.19,31.21
41.15,126.47
30.5,91.56
27.55,92.73
41.9,131.23
13.62,47.95
1.2,13.2
47.46,150.78
13.51,38.34
31.85,91.66
48.86,146.22
12.06,46.96
49.64,145.97
27.16,87.01
47.97,149.36
4.76,20.31
26.79,96.33
47.25,143.29
8.2,31.88
14.12,39.45
11.02,42.5
48.29,155.65
13.54,46.04
6.49,27.91
39.94,125.33
25.92,84.62
29.7,93.96
30.54,95.91
30.84,103.48
22.99,70.07
48.79,145.96
9.12,26.2
47.91,148.39
14.97,44.81
9.9,40.42
31.47,97.51
44.65,139.25
18.46,60.69
4.23,13.0
27.06,87.11
49.27,160.98
19.78,61.19
1.49,14.45
25.29,75.09
19.5,67.16
3.8,21.76
43.8,131.33
31.13,99.88
8.13,23.06
46.33,143.25
29.02,87.39
34.62,111.4
29.38,94.3
48.93,151.49
44.59,135.68
1.32,4.76
1.22,3.0
24.66,79.76
16.05,53.96
27.17,86.45
17.25,58.51
43.97,141.0
8.9,27.46
3.34,16.52
17.47,61.48
7.39,31.48
29.78,87.74
23.89,79.94
35.54,114.9
4.1,17.76
37.84,116.63
14.19,43.62
33.74,105.66
14.9,54.49
41.77,134.87
41.79,132.67
15.66,53.98
45.52,143.74
16.39,47.16
44.84,135.89
10.06,37.27
14.75,50.25
44.27,139.63
4.5,15.75
35.24,108.4
34.26,108.78
48.62,150.57
48.63,150.27
24.28,76.21
33.09,105.14
8.21,30.49
11.69,47.63
28.14,94.5
12.26,44.06
11.24,40.2
1.63,5.22
4.13,11.3
35.72,109.36
1.21,12.4
44.84,143.24
4.39,22.04
8.25,30.46
17.35,58.84
36.47,112.89
35.19,110.27
12.7,37.55
16.69,56.25
41.15,128.1
25.09,79.56
23.18,71.72
31.86,106.31
23.11,73.06
21.98,67.1
40.03,122.65
46.61,143.71
27.69,84.2
14.82,54.64
47.51,142.92
35.25,106.96
32.89,105.43
30.53,93.03
37.15,119.04
38.89,116.73
39.66,126.82
48.8,157.47
20.85,68.94
12.51,41.05
20.01,63.5
38.46,125.67
27.26,90.6
43.3,135.66
12.19,34.25
36.98,107.21
12.84,51.4
40.06,125.37
22.19,68.7
49.48,150.95
33.6,108.4
37.22,113.97
2.61,20.09
35.3,112.27
21.23,71.91
16.49,50.84
39.86,125.33
11.82,35.31
9.5,34.96
18.09,56.83
31.65,104.15
13.24,42.62
28.15,86.8
19.55,61.98
20.14,57.26
10.55,43.22
16.44,51.28
14.06,45.48
12.55,43.14
4.5,25.67
21.94,65.41
12.61,47.19
48.07,148.02
30.28,103.89
23.37,79.82
17.23,58.61
23.31,70.66
17.4,58.25
42.91,129.57
13.16,47.81
14.36,47.09
35.63,117.56
45.1,138.01
34.17,109.68
4.69,20.15
45.0,144.53
38.58,125.91
12.37,50.43
3.6,18.85
36.02,110.64
12.11,37.37
26.43,85.29
4.93,20.54
28.62,92.86
1.56,15.06
26.93,84.51
41.77,124.51
29.25,85.01
44.29,136.3
27.67,84.96
34.53,109.48
18.63,65.67
15.19,46.1
17.12,58.37
5.59,19.4
13.09,50.44
19.66,60.87
17.41,54.53
25.03,90.76
24.67,79.12
36.9,118.4
20.09,63.56
34.02,115.09
44.59,146.4
23.06,71.5
27.89,82.16
34.02,104.7
24.96,76.53
8.58,30.91
15.03,52.06
1.9,11.08
34.34,111.7
14.34,47.35
41.27,127.42
32.97,105.29
36.94,118.66
44.18,143.06
21.57,68.48
9.84,41.09
46.81,142.05
49.79,155.11
11.29,35.65
37.18,113.67
4.08,16.01
1.86,10.18
33.92,100.63
13.13,53.8
43.46,134.68
25.9,83.6
39.21,117.96
5.62,30.36
43.79,138.39
9.9,41.12
28.63,84.74
30.68,98.12
3.76,15.9
48.89,145.75
15.46,45.86
35.85,110.49
31.77,111.89
2.14,11.92
43.19,137.52
15.57,53.1
12.83,41.58
3.4,11.15
12.89,40.65
31.19,99.62
10.44,35.08
23.59,73.67
40.09,125.55
47.78,150.71
35.17,105.35
10.19,29.16
19.47,60.73
27.93,84.94
43.63,132.23
27.61,93.75
24.82,82.11
13.36,53.62
25.23,74.86
16.28,54.31
28.44,87.87
40.53,126.23
47.31,145.86
40.58,126.38
41.5,132.91
18.22,62.31
34.93,110.49
19.71,64.48
1.7,10.54
44.28,136.12
3.09,19.23
6.22,24.75
1.41,14.33
3.83,22.51
3.42,14.27
34.03,104.83
42.75,131.04
39.94,132.23
31.5,96.94
39.41,121.04
23.1,75.28
45.37,140.35
23.27,74.61
1.9,5.08
35.27,117.02
41.62,126.01
11.62,41.15
16.23,53.16
34.9,117.96
28.9,93.58
44.55,140.99
24.14,77.31
33.79,106.65
13.95,48.0
46.51,145.86
18.8,62.29
27.21,84.1
31.02,99.85
13.09,40.75
16.18,53.77
25.37,75.52
13.91,48.75
6.94,21.08
41.91,134.46
16.57,51.61
21.09,70.85
27.58,93.94
42.2,137.46
7.45,27.02
31.48,99.65
17.88,56.46
43.54,135.86
33.23,101.64
7.69,30.94
15.2,48.12
2.29,16.61
38.64,119.6
20.93,66.39
2.91,11.56
1.17,5.84
47.8,151.09
42.69,139.52
17.05,56.11
26.07,82.8
29.01,91.58
26.01,92.58
15.75,46.22
19.83,66.9
9.47,30.77
2.14,17.32
8.16,34.34
1.15,13.4
21.94,70.7
33.21,104.07
9.46,29.22
26.93,87.82
16.59,52.91
6.44,19.04
6.82,20.23
31.1,99.79
6.33,16.14
27.89,91.79
9.94,34.82
43.37,135.91
2.97,13.52
19.66,60.46
38.19,112.63
37.58,123.83
7.67,24.01
10.24,36.87
27.54,79.26
34.37,108.68
37.74,117.26
31.22,105.13
39.26,119.4
22.27,74.74
28.25,94.59
21.94,66.3
38.17,113.73
9.15,39.19
12.99,44.08
41.92,130.33
35.86,117.52
36.89,117.99
5.41,24.56
24.48,80.74
28.43,88.27
39.11,126.45
21.4,71.27
27.27,85.95
12.3,40.17
41.69,129.17
45.74,146.25
23.48,75.65
22.14,72.21
16.75,53.78
13.71,45.28
27.89,90.59
8.85,36.75
29.67,96.98
28.29,95.05
34.86,115.42
11.67,39.28
35.25,114.25
1.34,8.49
26.95,88.99
42.28,122.31
36.53,115.13
42.62,128.37
7.84,29.06
36.09,117.71
23.72,69.63
16.5,49.01
18.11,62.38
5.55,19.03
35.0,104.78
31.78,93.13
8.05,33.96
27.44,88.92
6.92,23.56
16.01,57.96
2.68,15.11
31.24,99.89
1.12,8.45
13.41,45.85
13.7,41.14
37.54,117.26
22.81,64.35
28.87,92.08
12.83,43.36
27.61,87.05
7.89,32.58
49.62,156.02
26.09,86.91
44.03,136.48
5.73,21.45
29.73,93.23
33.72,106.71
39.55,122.65
24.55,80.04
2.29,9.39
13.43,46.12
14.39,50.32
16.26,61.49
5.06,27.03
0.53,4.62
26.22,82.45
36.97,115.03
11.89,37.49
34.84,107.79
36.69,115.46
20.86,72.83
26.49,94.61
16.04,50.35
19.07,50.91
29.66,93.12
18.41,60.94
25.3,78.51
37.32,118.24
48.25,146.54
44.61,137.83
45.77,143.59
45.61,142.32
12.46,37.61
47.35,146.27
11.51,36.88
43.28,138.79
29.26,96.63
42.02,137.81
49.12,151.16
43.85,137.39
40.92,129.13
10.72,43.58
43.07,140.48
8.7,29.0
25.88,78.93
25.37,70.44
26.18,84.1
36.3,115.78
20.1,62.93
23.1,70.95
33.12,110.12
34.28,106.09
22.16,71.68
3.08,19.06
13.32,35.89
47.23,153.63
46.41,140.89
32.66,99.54
9.67,32.89
5.24,25.26
47.5,150.73
43.72,137.86
20.2,63.99
31.67,104.62
45.75,138.88
7.34,35.05
31.99,105.34
46.01,144.85
41.91,124.64
14.71,48.17
47.63,151.42
10.56,37.77
10.82,43.35
5.28,22.69
6.35,23.0
38.2,117.65
14.16,51.29
43.52,138.56
42.95,135.37
6.27,12.38
26.85,87.72
37.1,113.01
34.29,106.45
5.63,16.96
16.43,60.46
30.79,96.45
29.42,95.06
40.79,130.19
3.28,13.17
24.28,74.42
42.52,131.45
49.69,154.82
6.86,30.6
32.47,101.11
0.57,4.24
17.8,57.52
22.52,75.47
17.62,56.07
31.41,99.15
1.26,5.31
45.46,140.66
16.27,51.51
7.94,29.21
21.94,70.94
25.94,91.28
3.07,11.44
40.05,117.91
37.0,117.51
25.83,84.93
9.71,35.13
46.37,144.9
39.81,131.47
12.07,44.16
36.93,120.37
5.52,20.67
6.36,28.1
22.51,70.5
35.24,114.27
45.91,142.88
48.56,155.97
34.75,106.44
39.27,122.54
25.77,77.58
3.27,14.59
6.7,23.52
48.55,153.57
19.95,61.59
38.71,115.06
11.41,37.84
26.88,83.95
8.06,30.56
40.53,127.0
8.82,29.87
35.44,114.2
7.97,27.75
41.02,133.28
25.39,83.0
20.92,69.93
17.17,59.22
34.54,108.56
4.86,15.11
42.88,135.32
38.18,117.35
18.96,61.46
48.89,149.49
41.69,129.75
13.91,46.25
44.44,138.39
5.4,22.99
34.63,108.46
7.0,27.59
48.81,154.91
2.96,15.36
12.02,46.54
26.74,85.79
29.41,91.19
25.89,88.76
37.13,114.44
0.58,4.02
28.41,84.65
30.94,99.38
10.85,24.57
33.13,101.44
32.87,109.81
26.74,84.01
13.33,44.95
21.12,69.24
13.99,47.08
38.6,120.77
31.12,97.69
7.99,28.94
28.6,92.26
45.21,133.62
41.72,134.91
44.61,142.95
45.89,148.42
9.82,36.95
36.12,109.84
32.4,103.11
2.15,12.72
39.02,117.4
10.76,38.51
45.89,141.97
41.85,134.03
38.56,122.0
34.99,107.39
23.77,76.35
39.99,125.57
41.05,131.29
5.37,24.41
16.89,52.83
16.17,57.3
6.67,32.92
48.8,151.47
29.39,85.49
29.69,89.97
19.43,64.24
38.55,125.06
24.04,78.38
37.24,118.11
43.96,137.77
33.02,99.84
31.34,100.33
39.45,120.05
25.4,87.02
40.68,126.0
5.08,22.8
12.48,40.37
46.27,144.37
8.97,35.09
22.93,78.29
24.3,74.82
21.17,68.8
43.41,137.12
37.61,115.75
40.61,131.95
49.57,151.23
48.75,151.52
44.66,138.58
28.5,94.86
15.41,57.17
36.32,109.11
47.49,148.96
49.52,151.66
30.85,105.32
35.19,112.78
14.3,46.71
10.48,36.33
32.12,106.53
11.64,42.78
20.07,60.41
24.88,80.38
46.67,140.22
48.89,152.5
12.73,41.99
7.03,26.55
11.63,44.09
26.18,81.88
39.25,126.8
26.34,82.32
46.69,145.01
32.05,105.16
24.44,78.22
38.63,123.61
47.71,145.84
16.99,45.84
14.11,50.24
11.06,39.01
27.01,79.88
23.68,80.28
12.74,43.63
36.22,112.92
15.23,50.89
37.95,121.15
42.02,128.46
43.38,131.01
7.75,24.51
15.64,55.62
26.45,75.84
42.36,133.27
20.35,61.66
33.16,107.96
23.0,71.01
1.97,5.87
16.16,42.46
37.96,122.57
36.65,107.5
44.24,139.1
29.85,94.68
38.44,114.11
21.05,73.77
17.81,49.6
17.32,62.53
8.37,30.26
22.17,70.81
40.63,123.77
1.1,4.13
28.96,84.71
9.06,32.21
37.34,115.31
7.44,29.32
8.62,32.05
2.61,16.59
22.41,73.06
32.55,106.3
14.8,51.65
2.55,16.28
46.67,140.01
43.1,135.64
23.41,67.99
41.25,129.14
40.16,124.79
28.3,86.88
26.58,82.88
32.73,98.71
36.25,117.72
41.13,128.75
28.94,98.57
37.44,118.44
9.69,34.43
37.43,112.94
3.38,13.13
33.09,97.63
35.77,112.3
48.39,152.1
21.38,69.93
6.15,21.65
17.06,48.93
21.25,67.14
38.61,121.72
9.72,37.85
8.91,32.43
11.38,36.2
11.93,37.11
46.23,146.3
8.44,32.58
20.94,66.2
20.46,68.82
6.81,21.55
5.89,21.44
45.53,138.42
41.9,127.19
46.69,147.66
16.2,53.03
26.56,89.86
13.16,45.58
19.9,66.43
39.81,120.41
24.08,80.02
5.92,24.89
0.66,12.6
12.19,45.58
9.57,33.97
39.81,126.52
33.5,107.45
42.0,135.89
21.23,73.21
29.39,86.51
21.16,73.35
11.45,35.69
31.73,98.04
19.74,56.21
12.84,50.65
46.95,147.76
5.84,19.56
38.95,124.65
27.7,89.85
38.27,120.8
4.95,16.69
19.83,66.26
39.9,121.55
40.85,129.1
39.55,121.28
37.35,114.8
19.14,67.91
35.95,108.57
5.92,22.76
8.55,35.1
27.23,89.14
27.71,92.11
23.85,73.89
36.88,113.76
28.41,89.59
3.75,18.86
44.42,139.52
31.59,107.73
44.82,138.47
21.76,72.85
0.59,7.71
38.25,119.35
28.52,94.56
1.47,12.13
28.84,92.67
46.59,147.79
10.83,39.62
14.45,41.85
32.65,101.85
41.14,130.34
32.27,99.04
33.75,104.47
16.67,53.51
1.0,5.5
42.07,133.0
49.76,153.41
43.39,134.16
20.18,62.52
17.92,50.43
48.01,145.83
49.43,155.79
30.81,103.84
25.97,87.9
26.06,85.09
10.49,40.54
36.55,125.08
8.97,33.73
10.88,34.99
33.87,108.05
43.53,144.5
33.46,102.55
24.01,78.47
34.91,107.69
23.02,75.2
32.88,109.74
39.13,125.68
1.23,11.1
11.34,45.5
35.3,109.14
20.37,67.63
26.35,85.91
34.41,105.88
26.56,82.06
41.93,131.12
19.27,65.28
34.74,111.51
21.56,69.97
26.7,87.1
6.13,20.28
41.66,130.84
16.34,60.04
15.41,48.55
4.89,15.67
25.57,81.66
21.19,73.83
5.4,27.48
37.7,111.4
3.79,12.8
7.68,21.51
23.3,78.44
18.21,66.14
14.14,45.82
28.41,91.68
26.45,88.12
21.9,70.86
38.92,126.85
25.16,85.23
48.95,146.54
40.19,130.25
5.77,20.68
14.06,49.89
27.03,82.99
23.71,74.92
2.83,22.85
26.64,82.36
30.47,93.9
23.44,74.65
43.37,122.93
28.05,91.55
39.43,120.8
29.55,86.38
45.51,133.18
11.1,40.62
41.67,128.62
22.68,80.88
35.03,119.78
28.52,85.82
5.89,15.36
22.11,74.62
33.86,103.72
44.97,136.99
11.31,38.77
18.08,54.78
18.35,48.8
26.46,84.58
43.22,131.72
20.08,61.62
7.77,23.33
25.57,83.95
2.36,10.58
17.55,58.55
25.95,81.3
26.13,80.47
41.07,127.93
40.16,118.3
14.49,47.91
15.4,55.22
49.09,152.38
19.88,57.96
7.57,25.65
33.02,97.43
12.55,38.06
30.37,96.2
41.15,122.24
9.1,32.5
22.86,69.77
19.46,62.74
49.97,158.98
35.73,114.25
4.58,17.81
11.82,41.79
8.28,28.9
1.25,8.32
16.13,58.7
16.56,54.83
12.13,37.06
27.88,82.54
11.31,39.8
47.08,142.08
36.76,112.25
6.51,28.02
13.81,47.27
49.13,150.0
10.41,37.52
6.29,18.46
12.0,52.09
35.84,108.01
26.13,80.43
3.84,17.93
18.41,63.95
4.79,14.93
14.89,50.17
8.96,29.93
11.42,33.27
39.02,118.18
39.28,120.62
36.75,115.66
34.57,106.38
