Transaction_ID,Amount,Time_Gap_Minutes,Customer_Age,Transactions_Per_Day,Channel,Merchant_Category,Location
T007467,53868.26,3.36,39,42,Web,Services,Hyderabad
T007468,64667.9,4.74,41,35,Web,Services,Hyderabad
T007469,51140.34,7.14,57,46,Web,Wholesale,Mumbai
T007470,47432.81,4.54,43,20,Web,Services,Chennai
T007471,37584.72,6.32,52,11,Web,B2B,Delhi
T007472,29180.29,5.98,49,35,Web,Services,Hyderabad
T007473,47249.75,4.95,57,30,Web,Services,Chennai
T007474,47156.54,7.29,45,22,Web,Services,Mumbai
T007475,64041.28,4.19,54,46,Web,B2B,Hyderabad
T007476,56494.43,2.66,52,12,Web,B2B,Chennai
T007477,39070.37,3.48,38,24,Web,B2B,Chennai
T007478,53735.24,4.54,59,34,Web,Wholesale,Hyderabad
T007479,37455.38,4.44,63,12,Web,B2B,Mumbai
T007480,38176.23,6.97,60,13,Web,Services,Chennai
T007481,59585.44,1.44,62,22,Web,Wholesale,Hyderabad
T007482,44847.2,5.12,25,31,Web,Services,Mumbai
T007483,46144.72,3.4,40,39,Web,Services,Chennai
T007484,44472.94,4.71,26,41,Web,Wholesale,Chennai
T007485,52281.3,6.66,55,42,Web,Wholesale,Chennai
T007486,46740.0,4.85,43,44,Web,Services,Delhi
T007487,39794.55,3.88,35,13,Web,Services,Hyderabad
T007488,50771.93,6.84,39,32,Web,Services,Delhi
T007489,57768.26,5.87,59,16,Web,B2B,Delhi
T007490,45269.76,4.04,26,17,Web,Services,Delhi
T007491,45427.75,5.95,59,27,Web,Wholesale,Mumbai
T007492,70180.43,4.06,35,14,Web,B2B,Chennai
T007493,45891.56,3.23,63,43,Web,Wholesale,Delhi
T007494,60082.71,3.05,32,26,Web,Wholesale,Delhi
T007495,54508.15,4.35,43,36,Web,Services,Delhi
T007496,32596.97,2.13,40,23,Web,B2B,Hyderabad
T007497,33304.33,5.32,36,36,Web,B2B,Hyderabad
T007498,52223.84,5.26,44,47,Web,B2B,Hyderabad
T007499,24186.7,4.02,63,14,Web,Services,Delhi
T007500,43046.88,8.12,33,12,Web,Services,Chennai
T007501,62535.68,5.66,33,11,Web,B2B,Mumbai
T007502,42556.51,5.72,37,14,Web,Services,Chennai
T007503,37478.97,5.77,25,29,Web,Services,Mumbai
T007504,48385.07,2.13,31,44,Web,B2B,Delhi
T007505,46776.03,3.52,51,16,Web,Wholesale,Mumbai
T007506,54696.52,6.54,41,41,Web,Wholesale,Chennai
T007507,58692.89,4.21,27,37,Web,Wholesale,Delhi
T007508,34737.36,7.16,41,21,Web,B2B,Mumbai
T007509,45639.47,3.0,40,27,Web,Services,Hyderabad
T007510,47176.98,4.86,42,11,Web,Wholesale,Chennai
T007511,32696.87,5.99,39,12,Web,B2B,Chennai
T007512,51950.63,4.74,50,28,Web,Wholesale,Delhi
T007513,52164.45,5.41,31,33,Web,Services,Delhi
T007514,37256.08,3.86,47,28,Web,B2B,Chennai
T007515,47054.35,4.03,46,20,Web,B2B,Hyderabad
T007516,51075.68,3.73,27,47,Web,B2B,Chennai
T007517,73641.41,3.04,59,12,Web,B2B,Chennai
T007518,65431.69,7.11,25,21,Web,B2B,Delhi
T007519,47816.67,4.65,49,32,Web,Services,Delhi
T007520,31278.14,6.05,54,28,Web,Wholesale,Hyderabad
T007521,39130.55,6.98,63,35,Web,Wholesale,Mumbai
T007522,41738.8,4.18,46,47,Web,B2B,Mumbai
T007523,50137.59,7.39,34,12,Web,Services,Mumbai
T007524,49815.09,5.56,29,36,Web,Services,Delhi
T007525,61861.11,6.94,29,22,Web,B2B,Chennai
T007526,44508.25,6.28,46,27,Web,B2B,Chennai
T007527,49361.03,6.73,44,13,Web,Wholesale,Chennai
T007528,55675.24,4.21,59,20,Web,Wholesale,Chennai
T007529,38458.43,6.54,39,49,Web,Services,Hyderabad
T007530,53708.22,6.82,26,21,Web,Services,Mumbai
T007531,56352.32,4.98,33,24,Web,Services,Mumbai
T007532,51341.53,4.98,52,27,Web,Services,Mumbai
T007533,70217.87,6.33,42,32,Web,Wholesale,Hyderabad
T007534,61914.83,6.22,64,11,Web,Wholesale,Mumbai
T007535,71576.28,7.27,33,12,Web,Wholesale,Chennai
T007536,51994.26,4.02,36,13,Web,B2B,Hyderabad
T007537,42456.64,6.91,25,14,Web,Services,Hyderabad
T007538,54319.12,3.6,62,21,Web,Wholesale,Hyderabad
T007539,37931.3,3.44,44,39,Web,Services,Mumbai
T007540,58238.94,3.87,49,48,Web,B2B,Hyderabad
T007541,52443.8,5.49,45,36,Web,B2B,Delhi
T007542,53352.25,2.88,51,45,Web,Services,Mumbai
T007543,45399.19,7.12,60,19,Web,Wholesale,Hyderabad
T007544,57544.24,4.16,50,49,Web,B2B,Chennai
T007545,42680.23,5.74,48,33,Web,Services,Delhi
T007546,53940.02,5.19,54,37,Web,Services,Mumbai
T007547,57534.52,5.9,52,48,Web,B2B,Mumbai
T007548,44298.73,6.33,43,15,Web,B2B,Hyderabad
T007549,39922.84,2.25,30,20,Web,Services,Delhi
T007550,45471.75,2.07,27,11,Web,B2B,Delhi
T007551,46563.07,5.11,35,38,Web,Wholesale,Delhi
T007552,58976.97,4.41,63,37,Web,Services,Delhi
T007553,55337.05,4.83,54,42,Web,B2B,Hyderabad
T007554,52331.07,4.95,29,44,Web,Services,Hyderabad
T007555,52389.07,8.14,35,29,Web,Wholesale,Hyderabad
T007556,51322.08,5.94,29,19,Web,Wholesale,Mumbai
T007557,45797.32,3.92,51,31,Web,Services,Delhi
T007558,64320.62,5.67,58,16,Web,Wholesale,Mumbai
T007559,48349.28,6.41,59,32,Web,Services,Mumbai
T007560,31245.45,2.64,31,17,Web,Services,Mumbai
T007561,42144.97,6.88,46,35,Web,B2B,Mumbai
T007562,45565.96,5.15,62,31,Web,Services,Delhi
T007563,31078.75,5.66,56,26,Web,B2B,Mumbai
T007564,46005.07,4.61,32,12,Web,Wholesale,Delhi
T007565,53960.41,7.44,61,30,Web,Services,Chennai
T007566,45734.78,5.87,27,31,Web,Wholesale,Delhi
T007567,58305.6,5.53,43,30,Web,Wholesale,Chennai
T007568,30873.89,5.67,57,41,Web,B2B,Mumbai
T007569,54197.77,6.53,41,38,Web,Services,Delhi
T007570,46814.61,3.38,43,19,Web,Wholesale,Mumbai
T007571,57295.9,5.17,30,49,Web,B2B,Mumbai
T007572,39841.48,4.88,27,20,Web,Wholesale,Mumbai
T007573,51254.1,4.9,30,25,Web,Services,Chennai
T007574,53967.69,8.05,59,14,Web,Services,Chennai
T007575,72883.03,4.81,51,14,Web,Wholesale,Delhi
T007576,39451.08,8.49,52,16,Web,Wholesale,Delhi
T007577,31814.19,6.92,60,24,Web,Wholesale,Delhi
T007578,41062.73,7.37,25,28,Web,Wholesale,Hyderabad
T007579,54004.53,5.28,25,21,Web,Services,Delhi
T007580,51901.18,3.3,25,40,Web,Services,Mumbai
T007581,48998.23,6.02,63,30,Web,B2B,Hyderabad
T007582,40950.16,7.28,56,45,Web,Wholesale,Mumbai
T007583,50784.99,5.07,58,29,Web,Services,Chennai
T007584,39053.1,5.73,52,41,Web,B2B,Delhi
T007585,45319.98,7.22,41,20,Web,Services,Hyderabad
T007586,48619.89,5.6,64,27,Web,B2B,Mumbai
T007587,75637.75,3.96,29,24,Web,Wholesale,Hyderabad
T007588,46955.56,5.5,61,24,Web,Services,Hyderabad
T007589,52639.4,6.0,38,32,Web,Wholesale,Delhi
T007590,52717.16,6.69,64,49,Web,Wholesale,Mumbai
T007591,49561.48,3.82,25,26,Web,B2B,Hyderabad
T007592,53109.39,5.16,51,46,Web,B2B,Mumbai
T007593,46700.82,4.48,34,47,Web,B2B,Delhi
T007594,41622.73,5.16,46,28,Web,Services,Delhi
T007595,61103.87,4.45,27,46,Web,B2B,Mumbai
T007596,36895.9,5.44,27,31,Web,Wholesale,Chennai
T007597,43388.46,4.43,31,26,Web,Wholesale,Chennai
T007598,35183.13,4.14,27,34,Web,Wholesale,Hyderabad
T007599,58479.56,6.6,27,29,Web,B2B,Hyderabad
T007600,62697.65,5.55,39,41,Web,B2B,Hyderabad
T007601,54081.27,4.49,31,18,Web,Wholesale,Delhi
T007602,33898.49,3.47,29,38,Web,B2B,Hyderabad
T007603,48335.26,6.67,31,21,Web,Wholesale,Hyderabad
T007604,32848.68,4.45,33,31,Web,Services,Mumbai
T007605,40302.79,5.5,59,14,Web,Wholesale,Delhi
T007606,27798.88,4.3,58,27,Web,B2B,Chennai
T007607,65531.93,5.64,32,11,Web,Services,Delhi
T007608,54571.44,4.48,44,33,Web,Wholesale,Hyderabad
T007609,38820.84,6.91,38,16,Web,B2B,Chennai
T007610,50585.75,5.15,56,20,Web,Wholesale,Mumbai
T007611,54115.04,6.61,32,45,Web,Wholesale,Chennai
T007612,40312.74,3.7,33,47,Web,Wholesale,Delhi
T007613,44721.09,3.95,41,46,Web,Wholesale,Delhi
T007614,54818.18,6.05,49,42,Web,B2B,Hyderabad
T007615,55769.22,2.61,51,45,Web,Wholesale,Hyderabad
T007616,38604.83,5.42,45,41,Web,Wholesale,Chennai
T007617,32994.95,3.83,41,38,Web,B2B,Mumbai
T007618,59892.69,2.71,29,13,Web,Wholesale,Mumbai
T007619,39006.73,5.25,30,45,Web,Wholesale,Hyderabad
T007620,57284.51,6.67,53,14,Web,B2B,Chennai
T007621,41545.09,3.31,48,30,Web,B2B,Chennai
T007622,58088.03,6.4,26,38,Web,B2B,Hyderabad
T007623,34594.35,3.48,47,35,Web,Services,Chennai
T007624,34507.39,3.42,64,20,Web,B2B,Hyderabad
T007625,52000.68,3.68,35,25,Web,Services,Chennai
T007626,46611.92,7.36,30,12,Web,B2B,Hyderabad
T007627,52268.68,4.85,56,39,Web,Services,Mumbai
T007628,43970.32,6.79,62,27,Web,B2B,Mumbai
T007629,59308.07,4.65,25,49,Web,Wholesale,Mumbai
T007630,48065.94,3.34,53,35,Web,B2B,Delhi
T007631,41038.62,7.23,37,39,Web,Services,Chennai
T007632,49636.23,3.28,32,19,Web,Services,Mumbai
T007633,46648.81,7.5,46,19,Web,Services,Chennai
T007634,48680.18,6.69,28,35,Web,Services,Hyderabad
T007635,47219.63,4.23,40,25,Web,B2B,Hyderabad
T007636,44654.51,3.49,63,15,Web,Wholesale,Mumbai
T007637,32611.17,6.71,54,10,Web,Services,Delhi
T007638,61026.21,3.9,31,31,Web,B2B,Hyderabad
T007639,53397.34,2.51,33,27,Web,B2B,Chennai
T007640,39217.75,4.81,54,20,Web,B2B,Mumbai
T007641,45636.24,7.1,30,48,Web,Wholesale,Delhi
T007642,30419.23,3.83,55,34,Web,B2B,Mumbai
T007643,61365.77,4.98,28,35,Web,Services,Hyderabad
T007644,41173.44,4.63,25,17,Web,Wholesale,Hyderabad
T007645,55838.46,6.47,27,24,Web,B2B,Delhi
T007646,56660.0,5.15,29,48,Web,Wholesale,Chennai
T007647,49446.26,3.46,63,42,Web,B2B,Delhi
T007648,45371.19,3.89,42,11,Web,B2B,Mumbai
T007649,47847.0,4.78,33,31,Web,Wholesale,Delhi
T007650,52010.86,3.21,59,43,Web,Services,Chennai
T007651,65996.21,3.86,29,30,Web,Services,Chennai
T007652,49937.25,5.46,26,12,Web,Wholesale,Delhi
T007653,35340.86,7.38,50,46,Web,B2B,Delhi
T007654,62045.78,6.79,34,20,Web,Services,Hyderabad
T007655,33589.74,5.73,36,28,Web,Wholesale,Chennai
T007656,65992.27,3.71,53,34,Web,Services,Chennai
T007657,41811.13,4.34,29,38,Web,Wholesale,Chennai
T007658,43007.33,5.74,26,24,Web,Services,Chennai
T007659,58793.15,4.26,48,18,Web,B2B,Hyderabad
T007660,55122.29,7.6,31,27,Web,Wholesale,Delhi
T007661,57109.01,5.73,39,42,Web,Services,Chennai
T007662,41911.42,5.81,60,27,Web,B2B,Delhi
T007663,34572.21,4.31,55,18,Web,B2B,Delhi
T007664,64797.82,6.04,35,22,Web,B2B,Hyderabad
T007665,66486.06,5.04,42,19,Web,Wholesale,Hyderabad
T007666,53886.69,6.82,47,12,Web,Services,Mumbai
T007667,44870.84,5.31,53,48,Web,B2B,Mumbai
T007668,55080.26,7.63,62,18,Web,Wholesale,Chennai
T007669,49140.63,3.33,60,12,Web,Wholesale,Chennai
T007670,49369.42,1.46,25,49,Web,B2B,Mumbai
T007671,63085.5,3.81,34,44,Web,Wholesale,Mumbai
T007672,52115.5,6.37,56,33,Web,B2B,Chennai
T007673,21802.0,5.27,36,43,Web,B2B,Delhi
T007674,57532.26,5.16,52,35,Web,Wholesale,Mumbai
T007675,38484.37,4.81,35,49,Web,B2B,Hyderabad
T007676,41848.24,3.3,63,40,Web,Services,Hyderabad
T007677,53889.42,5.49,64,22,Web,Wholesale,Delhi
T007678,42014.07,5.95,60,49,Web,Services,Mumbai
T007679,54360.49,7.74,52,27,Web,B2B,Hyderabad
T007680,47257.87,4.17,49,36,Web,B2B,Chennai
T007681,37668.94,5.34,51,13,Web,Services,Chennai
T007682,54553.43,2.72,64,14,Web,Wholesale,Hyderabad
T007683,57906.17,3.7,58,15,Web,B2B,Chennai
T007684,30231.92,5.19,43,30,Web,Wholesale,Delhi
T007685,53217.83,7.66,40,27,Web,Services,Mumbai
T007686,44840.04,6.06,34,39,Web,Wholesale,Hyderabad
T007687,55444.3,5.66,59,14,Web,Wholesale,Chennai
T007688,54304.9,7.34,64,15,Web,Services,Chennai
T007689,58614.16,4.98,52,27,Web,B2B,Mumbai
T007690,46553.85,5.96,49,21,Web,Services,Delhi
T007691,43192.12,7.5,49,39,Web,Services,Hyderabad
T007692,29016.57,3.68,59,43,Web,B2B,Delhi
T007693,62398.34,4.38,37,21,Web,Services,Chennai
T007694,30679.63,3.2,46,40,Web,Services,Chennai
T007695,50799.18,3.59,46,49,Web,Services,Delhi
T007696,59972.56,2.27,41,27,Web,Wholesale,Hyderabad
T007697,41714.0,6.75,64,20,Web,Services,Delhi
T007698,56513.67,7.38,62,37,Web,Services,Delhi
T007699,61299.21,5.79,61,41,Web,Wholesale,Chennai
T007700,57349.92,6.31,36,44,Web,Wholesale,Chennai
T007701,56693.01,3.28,30,23,Web,B2B,Delhi
T007702,41751.98,6.73,28,27,Web,Wholesale,Chennai
T007703,46085.08,4.09,39,30,Web,Wholesale,Hyderabad
T007704,36893.53,4.01,55,34,Web,Wholesale,Mumbai
T007705,34799.33,4.76,54,22,Web,B2B,Hyderabad
T007706,65204.39,6.38,38,41,Web,B2B,Chennai
T007707,58376.93,4.34,48,12,Web,Wholesale,Hyderabad
T007708,46601.38,6.58,61,20,Web,B2B,Hyderabad
T007709,38081.28,5.08,63,44,Web,B2B,Hyderabad
T007710,53179.21,3.6,38,27,Web,Services,Chennai
T007711,48441.21,6.01,51,26,Web,B2B,Delhi
T007712,70150.83,4.59,59,13,Web,B2B,Hyderabad
T007713,55705.88,4.61,64,10,Web,Wholesale,Mumbai
T007714,50863.39,4.37,39,48,Web,B2B,Delhi
T007715,55316.15,5.64,53,41,Web,Wholesale,Chennai
T007716,61393.63,4.57,46,46,Web,B2B,Delhi
T007717,54156.37,2.94,40,11,Web,Wholesale,Mumbai
T007718,51846.39,3.78,55,31,Web,Services,Hyderabad
T007719,63632.8,3.1,38,30,Web,Services,Hyderabad
T007720,56685.73,6.2,38,43,Web,B2B,Hyderabad
T007721,44710.93,7.43,50,44,Web,Services,Hyderabad
T007722,53515.46,4.08,53,28,Web,Services,Mumbai
T007723,60603.89,3.04,27,19,Web,Wholesale,Mumbai
T007724,53972.84,4.56,53,36,Web,Services,Hyderabad
T007725,56927.65,4.63,52,19,Web,Services,Chennai
T007726,59687.03,2.65,58,10,Web,B2B,Mumbai
T007727,43229.18,3.85,28,35,Web,B2B,Delhi
T007728,56265.08,3.43,52,11,Web,Wholesale,Mumbai
T007729,51044.13,3.56,26,14,Web,B2B,Delhi
T007730,49519.46,6.5,49,39,Web,Wholesale,Mumbai
T007731,58159.78,2.22,27,17,Web,Wholesale,Hyderabad
T007732,49788.72,2.96,45,43,Web,Services,Mumbai
T007733,43007.26,4.9,36,34,Web,Services,Mumbai
T007734,51251.67,5.62,37,23,Web,Services,Delhi
T007735,26813.39,5.05,27,31,Web,Wholesale,Chennai
T007736,54551.69,5.52,27,40,Web,Wholesale,Delhi
T007737,54424.86,5.77,31,45,Web,Wholesale,Chennai
T007738,57926.38,4.15,52,47,Web,Services,Hyderabad
T007739,43680.06,6.53,45,28,Web,Wholesale,Hyderabad
T007740,34911.09,7.04,25,24,Web,B2B,Hyderabad
T007741,49295.65,4.67,64,31,Web,Services,Delhi
T007742,41881.08,4.77,36,27,Web,Services,Hyderabad
T007743,38802.92,6.91,25,34,Web,Wholesale,Mumbai
T007744,46906.55,4.82,51,43,Web,Services,Hyderabad
T007745,58816.44,4.36,38,35,Web,B2B,Delhi
T007746,69532.24,6.19,28,18,Web,Services,Chennai
T007747,55159.24,3.55,54,46,Web,Wholesale,Hyderabad
T007748,56513.2,3.13,45,28,Web,Services,Mumbai
T007749,61011.77,4.17,57,34,Web,B2B,Chennai
T007750,33978.7,5.32,56,24,Web,Services,Chennai
T007751,42721.54,7.96,46,46,Web,Services,Mumbai
T007752,72343.98,4.39,32,29,Web,Services,Chennai
T007753,69881.97,4.58,43,11,Web,B2B,Chennai
T007754,43163.45,5.09,55,42,Web,Services,Hyderabad
T007755,32893.57,4.97,31,14,Web,B2B,Hyderabad
T007756,46598.58,3.32,25,48,Web,B2B,Hyderabad
T007757,41578.7,6.53,45,46,Web,B2B,Chennai
T007758,41416.19,4.57,52,45,Web,Wholesale,Delhi
T007759,51985.8,4.18,34,27,Web,B2B,Delhi
T007760,48749.75,5.18,63,31,Web,Services,Delhi
T007761,50859.61,5.86,61,29,Web,B2B,Mumbai
T007762,41106.78,3.92,37,36,Web,Services,Mumbai
T007763,63807.59,4.98,47,37,Web,Services,Delhi
T007764,48049.19,7.03,27,18,Web,Services,Chennai
T007765,48521.3,6.54,25,33,Web,Wholesale,Hyderabad
T007766,63223.52,3.63,27,49,Web,B2B,Mumbai
T007767,44135.53,4.68,55,46,Web,B2B,Chennai
T007768,34414.66,3.36,36,23,Web,Wholesale,Delhi
T007769,29990.56,4.66,44,19,Web,Services,Mumbai
T007770,44400.82,4.82,29,49,Web,Wholesale,Delhi
T007771,52864.35,8.3,51,15,Web,Services,Chennai
T007772,42830.81,6.63,45,43,Web,B2B,Mumbai
T007773,30881.14,3.33,64,12,Web,B2B,Chennai
T007774,42736.16,5.18,39,47,Web,Wholesale,Mumbai
T007775,52921.95,5.63,60,46,Web,B2B,Chennai
T007776,56875.15,4.62,49,49,Web,B2B,Mumbai
T007777,52921.52,7.73,64,29,Web,Wholesale,Mumbai
T007778,62488.14,5.95,35,31,Web,Services,Delhi
T007779,30563.38,4.64,40,47,Web,Services,Chennai
T007780,50516.68,2.66,29,33,Web,Wholesale,Mumbai
T007781,40071.81,5.58,46,13,Web,Wholesale,Mumbai
T007782,37349.87,4.93,33,32,Web,B2B,Mumbai
T007783,56204.07,5.52,30,16,Web,Wholesale,Mumbai
T007784,45244.57,9.0,27,26,Web,Services,Mumbai
T007785,38816.84,6.28,56,10,Web,Services,Chennai
T007786,37797.6,5.41,51,24,Web,B2B,Delhi
T007787,41124.1,6.04,63,43,Web,Wholesale,Chennai
T007788,47355.93,4.93,40,26,Web,Wholesale,Hyderabad
T007789,52242.33,5.02,40,27,Web,Services,Hyderabad
T007790,64362.17,5.28,33,25,Web,Services,Mumbai
T007791,52025.93,4.67,46,32,Web,B2B,Mumbai
T007792,58933.43,6.2,32,14,Web,Services,Hyderabad
T007793,52594.63,4.56,39,40,Web,Services,Delhi
T007794,53925.56,3.85,57,33,Web,B2B,Chennai
T007795,46763.56,3.57,43,34,Web,B2B,Mumbai
T007796,64424.41,4.59,45,29,Web,Wholesale,Delhi
T007797,35961.6,1.61,41,34,Web,Services,Chennai
T007798,51258.45,5.43,60,18,Web,B2B,Delhi
T007799,60901.07,6.09,39,42,Web,Services,Delhi
T007800,54889.46,3.15,29,39,Web,B2B,Chennai
T007801,282318.31,141.17,56,2,Web,Unknown,Unknown_City
T007802,320262.34,1331.45,38,1,Web,Unknown,Unknown_City
T007803,460449.46,142.7,55,2,Web,Crypto,Foreign_Location
T007804,342485.48,380.04,48,2,Mobile,Unknown,Unknown_City
T007805,110050.95,365.61,25,2,Mobile,Unknown,Foreign_Location
T007806,399838.59,1160.74,70,2,Mobile,GiftCards,Foreign_Location
T007807,355953.3,196.28,43,1,Web,GiftCards,Foreign_Location
T007808,219171.52,653.86,33,2,Web,Unknown,Unknown_City
T007809,177529.72,1005.85,57,1,Web,Crypto,Foreign_Location
T007810,293713.8,1298.66,25,2,Web,GiftCards,Unknown_City
T007811,299866.11,1327.22,71,2,Web,Crypto,Unknown_City
T007812,474425.23,1063.03,48,2,Web,GiftCards,Unknown_City
T007813,319087.83,1397.21,47,2,Mobile,Unknown,Unknown_City
T007814,216598.13,1185.42,72,1,Mobile,Unknown,Foreign_Location
T007815,315633.51,420.75,57,1,Web,Unknown,Foreign_Location
T007816,255667.59,444.63,31,1,Mobile,GiftCards,Foreign_Location
T007817,218368.37,973.36,74,1,Web,Crypto,Unknown_City
T007818,441120.77,1488.11,64,2,Web,Crypto,Foreign_Location
T007819,183616.2,879.9,73,2,Web,GiftCards,Foreign_Location
T007820,181539.25,345.88,40,1,Mobile,GiftCards,Unknown_City
T007821,206669.38,364.4,65,2,Web,GiftCards,Unknown_City
T007822,306804.8,1183.78,31,1,Web,Crypto,Unknown_City
T007823,446374.65,389.92,51,2,Mobile,GiftCards,Foreign_Location
T007824,243533.78,308.53,62,1,Mobile,GiftCards,Foreign_Location
T007825,194607.38,1494.86,58,2,Mobile,GiftCards,Unknown_City
T007826,122158.54,598.29,32,1,Mobile,Unknown,Unknown_City
T007827,136849.37,419.54,55,2,Web,Crypto,Unknown_City
T007828,271056.39,1403.1,45,2,Mobile,Unknown,Foreign_Location
T007829,287643.02,901.87,48,1,Mobile,GiftCards,Foreign_Location
T007830,303045.4,383.47,72,1,Web,Unknown,Unknown_City
T007831,491913.65,1358.51,19,2,Web,Unknown,Unknown_City
T007832,356716.99,1232.9,73,1,Web,Crypto,Foreign_Location
T007833,316019.3,361.55,58,2,Mobile,Crypto,Unknown_City
T007834,309480.8,404.32,68,1,Web,GiftCards,Foreign_Location
T007835,424725.17,587.01,63,2,Web,Unknown,Foreign_Location
T007836,287441.66,851.26,74,1,Mobile,GiftCards,Unknown_City
T007837,459499.73,734.68,60,2,Mobile,Crypto,Foreign_Location
T007838,492884.33,387.07,73,1,Web,GiftCards,Unknown_City
T007839,201535.63,601.29,47,2,Mobile,Unknown,Foreign_Location
T007840,275516.99,126.63,32,2,Mobile,GiftCards,Unknown_City
T007841,335846.71,1438.7,68,1,Mobile,GiftCards,Foreign_Location
T007842,446916.26,1094.37,63,2,Web,GiftCards,Foreign_Location
T007843,140377.56,745.45,62,1,Mobile,GiftCards,Unknown_City
T007844,432811.24,1336.68,53,1,Mobile,Crypto,Unknown_City
T007845,177554.03,415.8,23,1,Mobile,GiftCards,Unknown_City
T007846,109885.58,272.05,73,1,Web,Crypto,Foreign_Location
T007847,249301.53,1210.18,45,2,Web,GiftCards,Foreign_Location
T007848,136222.44,1397.84,58,2,Web,Unknown,Foreign_Location
T007849,380249.6,446.45,58,1,Mobile,GiftCards,Unknown_City
T007850,497592.23,325.65,55,2,Web,GiftCards,Unknown_City
T007851,420182.43,1131.95,47,2,Web,GiftCards,Foreign_Location
T007852,315553.58,490.12,68,1,Web,Crypto,Foreign_Location
T007853,404303.32,1149.56,66,2,Mobile,GiftCards,Unknown_City
T007854,134092.12,718.26,66,2,Mobile,Crypto,Unknown_City
T007855,344252.33,642.14,65,1,Web,Crypto,Unknown_City
T007856,229566.74,131.0,54,1,Web,Crypto,Unknown_City
T007857,451842.49,180.51,61,1,Web,Crypto,Unknown_City
T007858,319412.36,1207.38,74,1,Mobile,GiftCards,Foreign_Location
T007859,490754.24,829.83,31,1,Web,Crypto,Unknown_City
T007860,146581.51,456.86,63,1,Web,Unknown,Foreign_Location
T007861,249179.09,193.96,24,2,Web,Unknown,Unknown_City
T007862,258936.38,876.09,21,2,Mobile,Unknown,Foreign_Location
T007863,103295.88,166.54,21,2,Mobile,GiftCards,Unknown_City
T007864,137357.53,125.68,74,1,Mobile,Unknown,Foreign_Location
T007865,162200.62,249.62,18,2,Web,GiftCards,Unknown_City
T007866,228518.85,901.67,72,1,Web,Unknown,Foreign_Location
T007867,346415.8,423.35,45,2,Web,Unknown,Unknown_City
T007868,212888.46,778.9,22,2,Mobile,Unknown,Unknown_City
T007869,246162.94,1478.31,43,1,Mobile,Crypto,Foreign_Location
T007870,284480.8,918.49,44,1,Mobile,Unknown,Unknown_City
T007871,270358.46,1323.11,58,2,Mobile,Unknown,Foreign_Location
T007872,364013.12,998.21,53,2,Web,GiftCards,Foreign_Location
T007873,436278.13,818.31,68,2,Mobile,Crypto,Unknown_City
T007874,462068.57,994.82,63,2,Web,Crypto,Unknown_City
T007875,482003.73,171.65,31,1,Mobile,Crypto,Unknown_City
T007876,262828.48,1428.43,61,2,Web,Unknown,Foreign_Location
T007877,261131.62,1435.13,62,2,Mobile,GiftCards,Unknown_City
T007878,254334.37,958.18,59,1,Mobile,Crypto,Foreign_Location
T007879,189268.68,413.45,42,1,Mobile,Crypto,Unknown_City
T007880,378323.05,142.41,62,1,Mobile,Crypto,Foreign_Location
T007881,328180.74,1211.88,28,2,Web,Unknown,Foreign_Location
T007882,400362.13,427.28,29,2,Mobile,Crypto,Unknown_City
T007883,291397.22,723.45,21,2,Mobile,GiftCards,Unknown_City
T007884,354782.2,1261.12,53,2,Web,Crypto,Foreign_Location
T007885,425432.97,487.16,68,2,Web,Unknown,Unknown_City
T007886,459537.74,349.57,72,2,Web,Crypto,Foreign_Location
T007887,144682.36,259.82,66,2,Mobile,Crypto,Foreign_Location
T007888,326263.9,324.64,19,2,Web,Unknown,Foreign_Location
T007889,185316.28,363.1,42,2,Web,Crypto,Foreign_Location
T007890,476959.09,180.45,44,1,Mobile,GiftCards,Unknown_City
T007891,244941.97,962.33,49,1,Mobile,Unknown,Foreign_Location
T007892,322195.11,1465.01,67,2,Mobile,GiftCards,Unknown_City
T007893,460069.95,839.0,58,2,Mobile,Unknown,Foreign_Location
T007894,143603.19,791.44,63,1,Web,GiftCards,Unknown_City
T007895,228034.34,1265.69,42,2,Web,Crypto,Unknown_City
T007896,401043.23,1475.57,60,1,Web,Unknown,Foreign_Location
T007897,150646.84,918.68,40,2,Mobile,Unknown,Foreign_Location
T007898,315460.58,230.57,50,2,Web,Crypto,Foreign_Location
T007899,274413.37,453.08,54,2,Web,Crypto,Unknown_City
T007900,379946.9,744.73,52,1,Web,GiftCards,Unknown_City
T007901,333953.61,1013.65,25,2,Web,GiftCards,Foreign_Location
T007902,149928.89,878.4,31,2,Mobile,Crypto,Unknown_City
T007903,154451.36,1090.54,25,1,Mobile,Crypto,Unknown_City
T007904,277902.98,415.85,46,1,Web,Crypto,Unknown_City
T007905,188898.53,913.35,26,1,Mobile,Crypto,Unknown_City
T007906,334172.25,1212.34,39,2,Mobile,Unknown,Foreign_Location
T007907,332015.57,1274.12,19,2,Mobile,GiftCards,Foreign_Location
T007908,270727.78,628.63,38,1,Mobile,Crypto,Foreign_Location
T007909,403520.34,1333.0,72,1,Web,Crypto,Foreign_Location
T007910,373604.46,940.11,43,1,Mobile,Crypto,Unknown_City
T007911,304065.11,889.66,22,1,Mobile,GiftCards,Unknown_City
T007912,397293.81,929.27,62,2,Web,Crypto,Foreign_Location
T007913,421792.05,1065.3,50,1,Web,Crypto,Foreign_Location
T007914,365523.53,771.05,72,1,Web,GiftCards,Foreign_Location
