Cell_ID,Throughput_Mbps,Latency_ms,Packet_Loss_Percent,Active_Users,PRB_Utilization_Percent,SINR_dB,CQI,CPU_Usage_Percent,Memory_Usage_Percent,Handover_Success_Rate,RRC_Success_Rate,Session_Drop_Rate,Power_Consumption_kW
C00910,1239.3858501949828,18.85765856858224,1.4285746084312865,1714,56.324853087971746,12.19711423571891,2,53.60510260192622,54.2994473056597,97.59314535338862,97.9846915994136,0.28950304987883996,6.0440926635240455
C00911,794.5999177084599,28.39508999691055,0.5323324564918885,530,79.55753606052255,12.273151800204412,8,53.94825785804521,53.928069308695605,98.06739049601238,98.09507508895658,0.9440940022775984,4.885055167937835
C00912,889.447058979509,31.387800877155794,0.9792268091048102,1921,49.92690016743431,22.008802821774882,12,69.87525971194944,76.9920704576221,99.98590524550765,96.90741453013743,0.8898968419359564,1.792434306327892
C00913,894.8890630679359,21.828306608644542,0.4345218621422634,1512,85.93500493630088,25.745851578897017,9,35.81142091070175,83.96095939832435,96.21795066626885,96.63111770273356,0.8510218931351642,4.762641987871691
C00914,1133.9415903574254,21.00506684966674,1.1789609249618098,1475,68.90042264365664,21.950631063094118,9,54.072240245062275,69.6703470492635,99.95896352372175,99.05208484071424,0.6271838275657377,3.0499836438324675
C00915,832.8468041703486,7.193653595083566,1.142753869395102,394,63.27949210849434,16.819038916917712,2,89.41609844294855,50.17845336564076,95.68195234668066,99.26790994556315,1.4322975299325047,3.534029075388464
C00916,900.2238746386611,14.743957201595869,1.7243044166482058,94,54.9295435051859,19.71249233455207,2,75.95308274654687,52.34087251053631,99.65729282308929,98.90567220432943,0.8972782753959514,3.68783052827367
C00917,959.4213717489771,13.273297488550567,0.7122180272503923,2118,85.45986693981197,13.651109835974822,13,79.2852228799967,61.19872895610056,98.63493425339675,100.0,0.3126656546985764,3.836661676487698
C00918,883.5896421681445,14.274914410493304,1.1343274023789534,1707,60.22206798949061,23.486040227821164,7,55.43977312320462,64.81395092888486,95.17308284073556,97.1873401459826,0.7993221902943937,3.124850607959697
C00919,769.6419493809049,16.991137088491264,0.8490337697694723,1937,52.49127160758275,20.160144699912664,11,60.777956146348416,45.182011347903426,97.61407847450364,100.0,1.0009933508296873,4.7034820034522875
C00920,884.9361987216954,15.167456533817235,1.4479358909315072,2145,85.77194978512179,21.865988910082315,4,73.04025100065266,70.84556909369796,96.89752832893562,96.64861832216877,0.46475656043027613,3.089197714909041
C00921,1043.253714974759,6.124201137745274,0.44058380619563486,1564,56.43541279758012,14.362321490701122,13,83.08459953155676,61.282699944593986,98.25116918735,96.48097165494725,1.1357088987724395,4.856667607249847
C00922,665.2272461060091,22.487461536705204,1.1725026564386405,2384,68.58276528783269,17.157014065656767,1,19.871147568108043,34.26437522042806,96.55345682313339,95.36006167677613,0.8528134822864042,6.73697107706163
C00923,873.9345413464376,11.563541845561161,0.7026513519416592,1051,82.28205663605894,21.625365699906016,8,31.32205647310278,46.06610276308904,96.38550754867654,97.33130702925978,0.0,3.170640941065936
C00924,723.9782533109488,19.435481184666898,0.7679059114457512,1083,72.3693640417143,25.217564497618074,2,78.56999382524766,52.43806989522504,99.7381891655257,97.24441649475582,0.8198687909351705,4.215489695660778
C00925,1065.1083932064716,30.44449601849984,0.8458762422241864,2090,95.9627731880496,14.959501202757075,14,50.015991596161534,58.90713466738417,96.80255821108865,98.78890592038198,0.5375883382349138,1.9765426374875301
C00926,575.8263571389206,12.48369245048146,0.9261201982133387,323,57.475744475684834,21.9022595358541,3,42.90902579335461,88.33918193255994,98.65284464838354,98.36583641243068,0.9148719258166944,4.199064707029867
C00927,749.3940674911141,2.8182748635220207,0.741885478439021,1005,66.84232995100389,14.439641016948581,5,32.425102234079134,63.572569592094425,96.5492970299116,96.21053994347129,1.0776859361007256,5.142717152631484
C00928,917.8981375116138,16.283974668719335,0.9073565915852633,1829,68.00232789598478,28.585968864133044,14,45.00969937220603,47.38842165152062,100.0,97.41091064236127,0.7780648188567272,5.220639231357267
C00929,1131.7943252621812,24.605757809991427,1.5890590287810924,430,79.31852428860992,15.925876458637354,3,29.757352898371153,63.309462064607445,95.64333074132901,97.44280696836847,1.3661008935778782,4.577363730284096
C00930,838.1649530068622,29.750084725323564,1.2927248428076092,1402,89.3293469175714,21.21752587026056,7,92.63969690918458,54.71868378819178,95.77171293750563,95.33602662955717,0.6285172461746017,5.389263424758976
C00931,750.0640851952243,10.622702433285498,1.2345772962484483,528,71.10424764443046,18.828048076168162,7,54.59615106434968,64.87137359300313,100.0,96.52857990947994,0.9499271292215501,7.046054535942792
C00932,1188.6082724993062,20.98019533941913,0.5722302369880647,2112,67.93504254459573,31.026515606802466,14,53.95689024827109,68.70851530553422,96.11010721820949,96.84377955407886,1.0219770294549388,6.2123046874376
C00933,589.3574979250761,15.208137259319681,0.3553795858858379,565,47.755121982552026,19.149508040122818,2,65.58538015302098,78.13845970835908,100.0,100.0,0.6610616124429068,3.977479070590363
C00934,454.21492780838526,17.364309874175184,1.2776502791188764,240,71.68571784695042,15.42471988504936,13,72.32221304679825,59.63570256494961,98.78368115918963,98.28717607393602,1.011509723191113,3.0488960135332617
C00935,929.2026010095998,33.86606008210221,1.2380233962648972,1241,60.24549985005319,21.197532563065316,13,72.02598681798351,84.5844079139975,96.69070058687834,98.99325313092125,0.46213080513513244,4.093848583426197
C00936,759.6302396165299,8.98217802962908,1.536335337875491,1210,79.27654465898155,21.086204333876864,7,74.32519499033629,73.62033993804286,93.37341305596568,95.75204675427618,0.5309726323915125,3.5530172343826516
C00937,666.1780929164717,19.52243796896744,0.4980096870153853,2251,63.85473716172958,17.21265068120529,11,43.64478008576459,49.38840682781718,96.96136339145633,99.79132172452098,0.17500452386547494,4.951347547864633
C00938,977.5041605138836,20.8061590305926,0.6852256723198265,1461,66.39042918444893,12.526170678859458,6,49.6383975107765,93.14783498622697,97.20326010706685,99.95165309453614,0.7965636465480187,3.318806460570502
C00939,893.8841284788158,24.514717949636083,0.0,321,48.095979781246456,15.360005693048217,10,68.84256979796096,64.90491769905147,99.33443546660875,95.00248254928306,0.8301006703417376,4.427177567409658
C00940,748.4658464673889,18.587898920825374,0.6037644469695636,192,42.82821874356192,22.407494740724594,9,45.50699689048684,47.47313244041647,100.0,96.94202491412622,1.1717052634316918,5.338014054536311
C00941,619.545208239239,19.848303237024613,1.2982852552897237,1962,97.91480560275417,9.262755268830185,13,54.90808062350995,84.79369576845633,95.6300256417125,98.74364835952326,1.0164560017423534,4.399304127182823
C00942,1007.0423190904261,15.650108595469254,0.5667523103859011,1142,71.94525864347914,16.759770503071433,9,62.17774775964666,91.16666377797667,98.60236352797637,98.96658268030727,0.5860817773410267,3.5536861772522035
C00943,967.036212032559,19.614761647470644,1.120239897600412,2344,76.06503216445913,22.974319609083917,2,69.13333148158677,59.504621044206594,98.5308043120267,96.98225790426916,0.22872812506628915,5.674814057585692
C00944,832.148344519711,15.940846347015537,0.7047484470010944,837,56.3155755522587,17.532518904999762,7,23.001742677336377,52.445246094366055,99.14682540482089,97.54175080541953,0.8731401610079895,2.6210190552461725
C00945,1182.39465928858,21.729431339136305,0.9620285141107804,2176,83.1328541076792,28.868550697763716,5,67.86542169800101,57.41437563819507,97.99737982427109,97.10392840843228,1.1443012689658567,4.172204944122537
C00946,657.3847420612925,15.782337983738197,0.22615430509216639,1731,80.42709843856541,9.276748798506738,13,50.79296695866894,70.7209759127655,93.11500461807645,98.16562707041918,1.0020739895215773,4.4583399766186655
C00947,575.405469233547,20.26260236341312,0.8426047248169506,672,57.96359208365786,13.193160655402831,6,67.73423879555887,79.16784982545771,96.68915513494449,99.79576779719287,1.133791009942915,4.515908658399631
C00948,725.456547421376,17.82442311789013,0.0,987,54.107418462319195,6.426830988736061,1,68.98477046238692,68.55730996295361,94.68858485016617,96.8434367642882,0.6152441875207029,4.6804960560780815
C00949,841.7945170560104,24.756301504633008,0.7065519209190076,1168,59.012084742590915,27.968452833726495,7,83.94247110014484,61.52584812707655,96.59478845416385,99.50123074665262,0.5133524127297417,5.110439819809493
C00950,893.8011008780845,17.691637658469084,0.0,666,69.57576026939333,13.275064246241847,6,79.36216565718166,82.47017655456642,98.96000847226779,96.82749189147967,0.4052394591072804,4.4645925609546495
C00951,806.5775095858606,7.361805190758712,1.402997258273408,1081,72.50660504710338,8.065393441358335,4,79.23828992698533,55.30745290422717,97.61030167174995,96.72855918125467,0.6776414133545617,4.13194171785632
C00952,913.3699713725734,25.57152900428395,1.1887036763822556,116,70.57591012357976,14.940403427872827,1,80.98606574499229,75.46379007550361,99.29618173279486,99.22789192751482,0.6685636816124721,4.092410655340305
C00953,624.7229036457201,12.565606194824287,1.0333354909830406,240,89.48095162960306,11.03595445905765,9,60.24482172668703,55.67905802473082,97.68350784142707,99.38290456701142,0.7826710514156464,3.8884841979616454
C00954,1109.8776287331866,14.07740196810708,1.56050311357969,570,59.275647248559125,14.976075548472986,4,55.579331566663114,66.4653443701634,94.4033481206622,99.27711490514397,0.6482810171857968,5.287543324326865
C00955,835.2127878893376,14.426032235739047,0.3255417395875814,1039,53.700070134566204,18.20614625472452,2,70.71070749721002,58.29656152814323,91.95830598685453,96.02630388767278,0.6465489081092914,3.8534715205234855
C00956,1051.113249685863,26.246628559024906,1.6736815989577791,1190,70.0014853277773,22.024605520235504,8,68.1774571257944,59.16221726020784,97.29761752335918,97.30107353289192,0.3893223788111424,5.346771109008245
C00957,911.6905623479868,5.185954716127828,1.2660957821301924,2364,44.60372776253581,17.12665529944531,2,49.436807738711316,54.339202238066854,96.57214706729766,99.23448288800498,1.0766476054205962,4.518999082259871
C00958,932.2155794476811,36.82649120195996,0.681722356390527,1684,80.43606247765928,18.12645349667338,5,62.28682135854883,80.17281046771042,95.04610852123623,98.06231276084584,0.7306072248974844,3.9787451931438707
C00959,952.5581104417967,24.336340854396312,1.367810073591472,1237,71.4694489671419,15.092023884649347,11,54.3682635978773,49.00610942837197,93.59874550069725,96.3894607307038,0.6302224262858871,5.118407215744135
C00960,930.5875408031167,19.339433484774958,0.24685324379418294,425,64.9294293863508,10.441508863751704,6,39.62920764771899,48.896516211769374,95.53051357305458,98.68747690868817,0.40102829870031803,3.772546075276882
C00961,965.6900967761579,17.67063599630228,0.3877429192361633,702,64.0967069012629,8.767298785170494,11,78.2282933447743,91.81490348767664,96.61101703027045,96.9277891115128,0.1672347558435655,5.138184040728213
C00962,1089.2474554238377,19.71332444914594,0.49570513838014985,598,83.64993673181849,16.177571098318193,13,55.9935863655416,74.66771346981497,98.33175564741278,100.0,1.2231856770197376,4.712726121191785
C00963,885.3738105462646,21.126734570276028,0.5355111459679924,1147,83.17221903007797,18.42319889271607,8,91.87674863857931,24.22329451960445,97.37726216313597,100.0,0.9218554832527228,3.9036753109080795
C00964,977.6206763659322,21.87129351570034,0.27172117861987366,122,66.3044221237997,15.806927393868746,11,25.741139136403014,51.52111891184394,100.0,98.90614613953335,0.05043286297201299,5.028634815334559
C00965,833.8475750282992,21.333626796020692,1.4115415335476627,2405,78.87653235336818,8.95336503569329,1,44.9779820888194,32.82015993656918,94.92879188790921,100.0,1.0052569202838628,5.046589725688639
C00966,1109.221098780905,18.537484087531492,0.6705727998150842,248,82.95055692760508,19.00700046634086,1,55.58749906043568,45.73963959877118,98.76211778411486,98.09718702518506,1.0689924680932437,5.6575196058099575
C00967,728.2493856293314,16.815969478156042,0.9762524841784398,1831,75.0328933843707,26.146524414521572,12,75.47285975732045,12.922280006489402,97.09459748625746,99.14815624156252,0.7497504489203718,5.466147012409296
C00968,1174.1692779239468,17.09236029807893,0.5148243167931598,621,66.91802470556912,17.42676743244426,4,62.190448706839334,57.94515633459086,98.38933824823717,100.0,1.3392443583007037,4.991274020726283
C00969,842.7715688840182,16.830550317883915,0.0,840,75.71751561235902,15.102347112119586,5,60.588509575253525,42.87087271258032,96.12697027346891,98.36824802269147,0.7866878568491531,3.372409048791237
C00970,592.4604816187514,24.802620581202387,0.9350286791957111,1688,54.41370035605937,17.697529798782405,13,34.70925173402535,60.898578851946574,99.14336074778117,97.61721924272858,0.13327058882032394,6.948586988174057
C00971,873.0587946839421,21.561340333685173,0.0,1881,71.06658353940888,12.478100777184405,15,34.17505484986952,35.623181116762126,97.59044951669048,95.44306706273433,0.8460676004193284,3.0963837889281898
C00972,727.4107016545214,1.0,0.7656829769572657,1905,66.50310616560614,12.155504353519257,13,60.80508388521829,61.2436777975806,95.6411100301645,97.87529971141775,0.7979589206850917,5.449263174282309
C00973,1001.3158388179703,21.935404659178566,0.11584248058359481,1560,64.15201564309798,20.257070440473182,9,30.44609211126955,53.77625582819509,96.97595194217362,99.23513477684347,0.458681260488738,4.931283816886299
C00974,732.5276837255697,19.16841716831265,1.7936379996154042,1224,44.10218482204854,22.951607645161662,11,45.426200494792084,82.52929447782893,96.5208882821258,99.41845014135144,0.92942353475097,3.3258576275188854
C00975,769.6869820213396,17.887747461324615,1.255681361087361,228,54.58603372881356,17.2645082390279,14,64.01651192354544,81.17035292618438,97.97835670127559,98.75654759857761,0.03293389352365517,4.375699061121501
C00976,509.8826684298044,15.668889281466685,0.8528768956357402,2294,62.71157763811927,8.131174761921166,7,37.31816309901804,71.78018404515424,94.64044650125098,97.18805135755665,1.0962267309771159,4.42124711375536
C00977,768.5848625351662,24.74467631991608,1.4318533388273345,784,83.42558770958135,19.766744632678755,7,83.89640732251252,55.10079329008181,96.9412965957686,95.03476764657862,0.3487513185578189,5.805582715810523
C00978,413.7017212067878,23.685158772737147,0.3768420112671321,2186,74.28735235605981,28.336910851687243,8,77.03085419628202,89.7807059289044,97.79061450529866,97.2571773529929,0.306021549953187,3.7866890997197884
C00979,564.8974917725698,13.362733993058345,1.0717396893350466,848,84.09511372041852,16.780509182758575,15,26.714440029910595,36.70447083240269,97.06604661438607,97.54348269341908,0.6544700910770092,4.238054993575646
C00980,986.8746381059735,20.442313722747212,0.8999052168593568,837,88.64370073600196,17.110771122982886,5,38.21731762272423,38.94662055654506,99.69388248877799,97.53060654921498,0.8731891712174541,2.163930394978737
