session_duration_sec,avg_latency_ms,packet_loss_percent,signal_strength_dbm,throughput_mbps,jitter_ms,handover_count,connected_users,cpu_utilization_percent,issue_type
370,120,1.98,-68,31,28,4,198,75,1
321,57,1.37,-115,87,8,5,40,30,2
389,14,0.08,-69,204,4,2,52,36,0
388,40,1.1,-117,55,5,6,61,55,2
268,20,0.08,-67,170,3,1,68,25,0
421,162,4.54,-79,17,37,4,166,70,3
371,28,0.09,-67,210,3,1,66,35,0
376,14,0.07,-70,160,4,1,68,36,0
405,142,5.52,-84,24,42,7,178,77,3
296,153,5.38,-78,21,40,6,146,83,3
271,48,1.83,-115,58,8,5,85,50,2
286,23,0.09,-71,168,1,1,48,42,0
360,24,0.4,-71,223,5,1,29,33,0
352,44,1.98,-115,67,10,5,97,53,2
356,169,6.82,-85,10,31,8,102,76,3
422,129,5.85,-80,28,40,6,149,86,3
287,21,0.17,-69,216,1,2,58,30,0
301,149,5.39,-82,25,49,7,150,80,3
441,114,7.96,-90,34,36,8,111,89,3
309,30,0.42,-68,184,2,1,49,37,0
389,17,0.39,-73,224,4,0,32,45,0
289,125,7.92,-83,30,42,5,103,75,3
382,127,6.46,-82,20,34,6,135,79,3
323,135,6.79,-90,35,35,6,175,75,3
331,32,0.9,-108,57,10,3,69,47,2
428,150,7.48,-79,20,46,4,110,79,3
343,43,0.87,-100,56,7,2,76,31,2
445,143,4.48,-80,22,34,8,178,84,3
347,140,4.64,-80,34,35,8,173,73,3
332,135,5.87,-87,24,35,6,156,78,3
289,25,0.14,-74,248,1,0,67,29,0
302,54,1.58,-115,62,4,2,45,42,2
358,17,0.3,-65,166,2,1,58,24,0
317,19,0.21,-71,210,5,2,41,33,0
352,22,0.08,-66,172,1,1,52,24,0
437,112,1.48,-72,34,25,3,247,97,1
437,80,3.42,-75,39,19,6,226,93,1
356,40,0.65,-110,86,10,2,82,50,2
278,58,1.52,-111,59,9,4,89,54,2
438,154,7.98,-84,27,39,5,162,85,3
461,119,3.06,-68,43,16,4,246,87,1
423,126,3.27,-70,46,25,5,238,79,1
306,22,0.26,-65,216,5,1,36,22,0
323,80,3.48,-72,39,21,8,292,95,1
250,39,1.83,-116,54,8,6,79,35,2
365,142,7.23,-87,28,38,6,144,86,3
331,19,0.32,-73,162,5,0,51,31,0
328,52,1.02,-115,54,10,5,95,51,2
498,110,3.49,-75,35,29,6,250,78,1
227,41,1.66,-105,81,5,2,70,50,2
332,117,4.05,-86,25,32,4,117,81,3
487,96,2.36,-78,31,24,4,262,80,1
318,116,4.95,-90,29,30,8,129,81,3
433,168,6.56,-82,22,46,8,121,87,3
347,115,1.01,-73,51,24,5,201,85,1
256,34,0.59,-113,53,8,6,81,33,2
371,114,2.16,-78,40,15,4,191,82,1
437,166,7.68,-82,19,45,9,124,76,3
440,112,4.47,-85,21,30,5,157,87,3
437,132,5.2,-84,26,31,4,104,90,3
315,39,1.21,-103,58,6,6,96,31,2
359,48,1.87,-105,76,5,5,87,47,2
468,109,1.25,-77,30,24,3,285,78,1
412,98,2.01,-70,44,25,7,280,88,1
474,94,2.49,-74,51,28,5,180,84,1
347,57,0.82,-113,87,5,5,84,43,2
333,60,1.23,-116,65,7,3,73,35,2
354,38,1.07,-115,79,6,4,77,35,2
356,42,1.84,-106,85,4,2,67,40,2
311,21,0.36,-71,213,2,2,33,42,0
420,17,0.09,-73,235,3,0,52,37,0
310,81,1.77,-78,56,27,6,246,75,1
375,20,0.48,-73,157,5,0,39,32,0
329,57,1.08,-117,55,9,2,67,48,2
310,141,7.68,-82,13,47,9,151,88,3
309,44,0.51,-111,69,5,5,87,52,2
296,117,7.71,-90,13,50,8,120,85,3
439,125,3.4,-68,60,21,8,180,96,1
343,124,1.53,-69,34,16,8,263,86,1
371,83,2.05,-71,44,16,8,270,84,1
340,16,0.3,-65,156,1,2,58,28,0
468,121,1.94,-78,56,28,7,205,98,1
290,26,0.38,-66,217,5,2,29,35,0
297,43,1.82,-120,51,8,6,45,38,2
447,133,6.22,-88,29,47,7,174,89,3
307,124,6.26,-84,15,30,6,113,78,3
382,120,6.62,-90,29,35,5,163,76,3
409,55,1.42,-117,83,4,6,51,36,2
419,142,6.4,-81,31,47,8,126,70,3
389,136,5.53,-80,21,44,6,170,70,3
417,44,1.39,-120,59,4,5,98,52,2
306,114,1.19,-78,35,29,4,257,76,1
323,56,0.79,-118,63,10,2,73,31,2
330,81,2.86,-74,37,26,5,225,91,1
343,133,7.79,-89,12,39,6,162,79,3
332,11,0.45,-75,180,2,1,45,41,0
469,93,1.14,-72,48,17,4,180,91,1
365,112,1.76,-77,34,19,4,241,82,1
406,117,2.02,-74,53,15,3,275,78,1
384,119,6.14,-82,13,45,7,131,69,3
283,51,1.17,-105,76,6,6,85,33,2
360,54,1.29,-102,76,7,6,79,36,2
459,89,2.51,-77,43,26,6,220,98,1
396,54,1.57,-113,59,4,6,66,48,2
347,113,3.34,-74,40,29,3,196,93,1
473,121,3.13,-75,55,30,5,258,97,1
430,28,0.2,-65,183,1,0,27,27,0
363,172,7.09,-80,17,42,9,131,70,3
335,171,6.0,-83,22,47,5,107,83,3
370,150,5.83,-83,28,46,5,174,78,3
427,80,3.21,-73,34,15,3,213,75,1
499,90,3.18,-72,26,27,3,228,95,1
344,40,1.37,-108,78,6,4,92,37,2
388,180,5.01,-86,18,35,5,124,89,3
300,135,7.15,-88,29,46,8,169,75,3
477,88,3.34,-77,52,21,4,198,84,1
360,126,2.3,-69,60,23,3,245,78,1
255,26,0.32,-69,238,2,2,47,21,0
362,19,0.27,-67,170,4,2,40,43,0
285,31,1.89,-120,52,5,4,64,43,2
399,122,5.93,-87,17,40,4,101,77,3
331,50,1.82,-114,78,9,5,69,48,2
351,131,7.91,-80,32,41,9,151,69,3
376,169,6.69,-90,33,39,8,171,75,3
428,156,6.7,-90,33,38,4,170,79,3
425,134,4.74,-89,28,36,4,139,67,3
482,108,2.14,-69,25,17,5,297,94,1
305,127,1.71,-71,23,24,4,235,81,1
257,21,0.07,-74,202,5,0,60,27,0
393,21,0.21,-70,204,1,2,30,38,0
245,60,1.47,-100,77,7,2,68,45,2
255,42,1.91,-110,50,4,4,99,54,2
309,51,1.0,-104,74,4,6,53,55,2
297,21,0.45,-74,160,3,0,44,39,0
291,11,0.44,-71,154,2,0,68,27,0
379,22,0.07,-67,193,3,0,29,26,0
259,15,0.08,-72,206,1,0,25,26,0
335,122,2.48,-72,45,30,3,257,79,1
406,10,0.21,-68,205,5,2,52,21,0
415,14,0.35,-73,208,4,0,35,21,0
363,158,5.65,-86,24,49,6,120,67,3
229,35,1.43,-101,76,8,2,61,40,2
383,125,3.15,-70,55,17,5,212,80,1
428,18,0.43,-70,206,1,1,53,33,0
269,59,1.82,-104,70,6,4,85,31,2
379,26,0.2,-73,239,4,0,67,23,0
410,15,0.3,-66,229,1,2,22,40,0
347,89,1.98,-75,52,24,3,197,78,1
407,104,1.47,-78,48,28,6,244,98,1
421,137,5.21,-87,35,41,6,158,79,3
281,149,6.05,-79,30,44,7,166,66,3
337,26,0.33,-73,193,2,2,39,25,0
419,44,0.54,-106,62,7,5,96,45,2
343,121,4.43,-85,16,47,7,133,68,3
221,31,0.78,-102,85,6,2,55,47,2
418,84,2.65,-70,39,16,4,282,84,1
400,38,1.3,-100,87,5,3,55,35,2
319,88,1.46,-72,34,22,3,217,78,1
411,102,1.86,-75,20,20,4,181,90,1
241,60,0.6,-104,57,9,5,59,51,2
328,141,7.52,-81,22,41,8,145,89,3
375,27,0.07,-75,238,5,2,61,28,0
445,118,6.78,-84,31,48,5,156,79,3
317,153,7.5,-88,23,47,7,111,87,3
376,163,6.28,-79,13,38,8,155,74,3
351,33,1.95,-108,59,6,2,70,48,2
374,133,7.45,-89,14,44,7,168,86,3
294,18,0.01,-75,245,4,0,38,24,0
423,14,0.23,-69,190,2,1,68,44,0
450,11,0.43,-71,189,3,0,24,35,0
301,178,6.59,-78,31,46,5,148,78,3
404,56,1.0,-113,58,8,2,73,40,2
401,125,4.99,-85,22,47,7,158,83,3
333,166,6.06,-87,24,39,5,168,80,3
435,180,5.21,-82,13,36,5,151,79,3
327,156,6.69,-89,19,43,5,136,66,3
275,31,0.75,-103,79,5,2,67,51,2
361,110,2.96,-74,58,30,3,202,96,1
412,98,2.06,-76,38,30,8,204,93,1
446,89,1.38,-68,51,17,8,219,97,1
380,145,6.32,-80,20,43,8,179,81,3
229,47,1.16,-107,57,10,4,79,53,2
378,10,0.42,-65,150,1,2,40,44,0
395,129,4.35,-84,32,30,7,113,67,3
357,142,5.05,-90,20,49,7,166,78,3
462,92,3.02,-74,22,25,6,240,78,1
267,59,0.82,-102,80,10,2,80,45,2
353,126,6.56,-80,22,41,5,112,90,3
403,10,0.32,-68,222,2,2,66,33,0
238,59,1.26,-105,76,4,2,70,31,2
439,114,1.5,-72,33,22,6,263,81,1
280,145,7.01,-80,34,45,4,105,68,3
359,16,0.12,-75,194,4,1,54,43,0
410,109,3.25,-70,25,18,6,216,97,1
336,54,0.57,-106,67,5,6,100,39,2
363,130,6.34,-90,27,43,6,127,76,3
355,119,5.27,-88,20,30,9,100,80,3
318,38,1.13,-102,81,8,5,69,46,2
338,119,1.44,-74,57,21,4,282,82,1
325,60,1.24,-107,58,8,4,48,38,2
456,97,2.55,-78,52,21,5,288,79,1
438,115,6.24,-90,34,33,6,170,74,3
333,20,0.45,-72,175,3,0,20,44,0
402,30,1.03,-108,74,4,6,87,47,2
251,46,1.39,-119,72,8,5,91,53,2
417,49,0.53,-116,62,10,5,82,35,2
339,114,1.67,-71,25,28,8,245,83,1
376,93,2.39,-78,59,26,6,298,87,1
375,15,0.25,-68,249,1,0,45,36,0
345,168,7.29,-90,31,38,5,171,70,3
299,52,1.99,-108,78,10,5,65,54,2
252,11,0.13,-74,167,4,2,24,37,0
340,98,1.89,-70,35,15,3,187,80,1
314,149,5.83,-90,27,42,4,109,76,3
450,19,0.19,-66,188,4,0,53,28,0
249,44,0.62,-107,78,6,2,89,53,2
332,38,0.71,-110,70,8,3,84,35,2
272,14,0.35,-70,245,2,0,59,21,0
435,85,1.16,-77,26,28,5,283,82,1
407,129,6.99,-81,23,36,8,110,81,3
374,98,1.46,-68,52,22,6,277,83,1
405,97,2.65,-73,55,24,4,248,90,1
399,138,4.62,-87,11,42,4,144,77,3
415,22,0.11,-72,247,3,2,37,32,0
373,115,6.0,-86,14,41,7,166,82,3
293,35,1.99,-117,61,5,3,84,54,2
321,13,0.08,-66,215,4,2,31,22,0
348,10,0.19,-74,224,1,1,56,20,0
268,26,0.15,-73,205,4,0,62,20,0
365,177,6.57,-89,13,46,5,171,71,3
265,33,1.56,-117,79,9,5,98,53,2
254,53,1.34,-120,73,5,4,89,40,2
384,42,0.67,-111,60,5,5,75,36,2
438,100,1.77,-77,32,30,4,192,81,1
397,160,6.66,-90,14,46,6,147,68,3
378,98,2.37,-78,42,21,3,214,89,1
393,150,4.62,-86,17,36,9,104,82,3
362,131,6.05,-90,29,50,7,118,83,3
332,30,0.13,-70,162,5,2,67,36,0
409,128,5.67,-88,27,45,6,106,73,3
474,102,3.35,-76,36,24,6,198,84,1
369,154,7.47,-87,32,39,7,127,75,3
375,156,5.64,-83,26,34,9,121,80,3
482,128,2.33,-68,21,30,8,223,75,1
307,141,5.24,-81,33,38,8,139,89,3
394,15,0.11,-74,227,1,0,43,25,0
305,18,0.13,-68,156,2,1,32,43,0
332,15,0.32,-65,199,5,1,63,32,0
311,34,1.13,-101,57,9,2,60,52,2
353,16,0.33,-66,224,4,2,62,28,0
361,128,7.97,-90,24,45,7,126,75,3
282,116,7.99,-88,29,44,4,112,80,3
431,124,4.2,-82,19,40,6,134,81,3
310,83,1.72,-75,34,24,4,188,96,1
253,56,1.35,-114,77,9,4,44,34,2
322,96,1.32,-68,57,15,7,246,78,1
413,121,5.32,-80,13,46,6,175,76,3
260,56,0.99,-103,86,4,3,78,49,2
247,35,1.58,-110,54,7,5,45,40,2
385,93,1.25,-77,46,18,8,191,88,1
363,111,4.0,-85,31,30,7,170,78,3
414,46,1.2,-110,58,10,4,54,55,2
375,17,0.23,-70,221,5,1,38,37,0
378,43,0.92,-117,58,8,4,43,42,2
436,11,0.16,-73,166,5,1,64,34,0
293,60,1.9,-112,69,8,2,86,30,2
447,130,7.21,-84,31,44,7,137,69,3
276,31,1.87,-109,64,6,5,74,48,2
337,45,1.07,-110,90,8,4,92,43,2
268,49,1.19,-118,58,10,5,48,30,2
402,111,6.37,-88,24,36,8,171,82,3
269,20,0.08,-67,189,4,1,53,25,0
476,126,1.24,-78,53,18,7,290,85,1
299,34,0.61,-112,86,4,5,77,46,2
366,58,1.73,-103,90,6,5,77,34,2
428,114,6.93,-88,17,30,4,110,78,3
495,122,1.29,-68,29,30,4,272,92,1
307,49,1.19,-104,62,5,6,91,44,2
325,137,6.02,-82,23,35,6,177,65,3
319,29,0.21,-68,231,2,1,51,22,0
260,55,1.02,-104,51,10,2,40,53,2
322,36,1.18,-111,62,8,4,54,39,2
382,27,0.32,-71,188,2,1,45,33,0
288,29,0.19,-73,209,1,1,50,33,0
412,123,1.51,-74,27,20,5,255,83,1
383,16,0.42,-65,174,2,1,50,40,0
370,33,0.76,-102,83,6,6,56,43,2
297,171,6.74,-89,24,50,4,180,89,3
360,121,4.07,-83,28,49,8,163,74,3
409,24,0.31,-75,171,1,2,30,34,0
304,10,0.45,-75,156,2,2,24,40,0
361,53,1.54,-106,60,5,4,97,48,2
282,27,0.49,-68,200,1,2,69,41,0
497,130,3.1,-70,45,27,6,290,79,1
337,44,1.04,-108,58,8,2,58,41,2
383,114,7.13,-78,31,33,7,154,81,3
353,113,3.37,-78,52,28,5,216,76,1
395,122,7.63,-83,34,34,5,109,72,3
316,45,1.11,-103,69,5,6,46,30,2
460,125,1.13,-73,38,20,6,294,81,1
335,163,5.86,-78,29,46,6,165,69,3
446,89,3.14,-75,53,27,5,239,78,1
426,162,7.11,-80,21,31,5,106,72,3
387,83,1.69,-76,58,18,8,188,97,1
343,40,1.4,-100,90,8,6,63,37,2
422,113,6.67,-86,32,41,4,153,90,3
445,116,2.26,-73,59,17,5,240,98,1
368,27,0.23,-65,156,3,2,50,22,0
305,41,1.58,-118,85,6,5,40,43,2
277,58,0.95,-117,63,8,4,71,46,2
461,83,2.67,-78,42,22,6,205,81,1
356,140,4.62,-87,23,35,7,171,65,3
338,155,7.44,-81,17,34,6,153,87,3
369,40,1.82,-116,86,5,6,58,45,2
380,23,0.17,-69,191,3,0,40,40,0
404,44,1.86,-108,50,7,2,92,39,2
320,26,0.28,-67,163,1,2,32,42,0
363,97,1.32,-70,39,16,3,232,78,1
286,48,0.54,-105,54,8,4,96,35,2
340,179,6.82,-79,13,44,6,130,87,3
413,127,3.11,-68,31,24,5,225,75,1
312,155,4.76,-86,26,50,6,118,71,3
368,27,0.21,-74,214,1,1,44,24,0
364,55,1.23,-110,65,10,3,80,50,2
399,127,6.59,-90,35,33,8,107,66,3
296,114,6.16,-81,16,42,9,165,90,3
381,114,3.06,-70,21,30,8,237,95,1
334,24,0.37,-66,239,3,0,43,31,0
338,33,1.24,-106,68,5,5,83,40,2
428,110,2.84,-70,38,22,3,180,90,1
245,45,0.7,-117,51,9,6,87,48,2
387,122,1.86,-68,23,19,4,291,81,1
279,59,0.87,-100,80,6,4,97,54,2
456,84,1.45,-74,47,20,7,297,75,1
349,47,1.08,-107,71,7,5,95,38,2
379,160,4.32,-82,30,31,6,106,70,3
274,45,1.3,-115,60,9,4,49,34,2
436,150,4.29,-82,23,48,4,131,69,3
388,14,0.22,-72,158,4,2,43,42,0
299,56,1.19,-111,74,6,5,100,52,2
392,178,7.46,-82,32,32,7,149,75,3
397,85,1.63,-78,58,20,4,228,89,1
314,52,1.04,-112,61,8,6,95,42,2
463,113,2.58,-70,46,15,6,220,80,1
239,55,0.57,-107,64,10,3,52,36,2
297,130,7.15,-80,27,36,4,141,71,3
339,119,2.66,-71,22,26,6,281,83,1
420,35,1.72,-108,73,4,2,53,38,2
361,124,1.38,-76,37,24,6,266,96,1
265,58,1.6,-119,87,5,6,77,30,2
474,97,1.82,-74,36,26,8,201,88,1
436,112,3.42,-69,47,20,3,247,85,1
380,149,6.75,-80,20,33,4,116,73,3
278,53,1.66,-100,74,9,2,99,42,2
351,113,7.23,-86,32,41,9,172,90,3
374,122,1.51,-69,40,21,7,247,84,1
417,83,2.49,-77,20,19,5,232,87,1
322,54,1.6,-109,54,6,4,59,43,2
306,91,1.04,-69,53,20,7,200,75,1
422,178,5.75,-79,20,35,7,153,72,3
425,152,6.45,-84,27,30,9,172,70,3
339,113,6.42,-90,34,38,9,145,83,3
416,118,2.19,-72,38,18,8,234,77,1
339,108,3.42,-76,30,17,5,276,96,1
385,101,2.49,-77,59,27,5,285,84,1
267,26,0.18,-75,179,5,2,49,27,0
358,16,0.34,-65,247,1,1,67,21,0
416,23,0.41,-65,248,1,2,40,41,0
337,170,4.85,-85,34,46,9,121,80,3
369,34,0.86,-112,54,9,4,83,43,2
348,81,3.46,-74,26,17,6,246,97,1
284,153,6.8,-86,11,48,4,103,67,3
339,43,0.52,-107,68,5,5,78,45,2
316,51,1.63,-103,84,9,5,71,46,2
411,110,2.22,-71,27,17,8,264,89,1
380,144,7.67,-87,34,42,4,157,71,3
389,47,1.3,-118,88,5,6,92,30,2
363,147,4.5,-80,12,33,6,165,68,3
497,91,2.16,-76,34,24,6,192,86,1
364,93,2.61,-75,21,21,8,280,82,1
254,47,1.97,-118,63,7,5,52,34,2
355,101,1.48,-74,36,24,4,200,92,1
287,22,0.21,-67,236,2,0,20,28,0
350,42,1.43,-107,87,7,2,88,47,2
360,52,1.05,-113,64,9,5,79,42,2
335,47,0.56,-100,52,8,5,99,31,2
488,123,2.25,-68,21,18,6,194,98,1
356,59,0.64,-112,83,4,3,59,37,2
305,45,0.7,-115,87,7,5,76,55,2
314,103,3.05,-76,42,24,7,209,89,1
479,104,1.18,-76,28,28,4,287,98,1
381,119,2.96,-75,50,27,6,236,86,1
440,17,0.24,-73,194,4,0,45,45,0
459,102,3.28,-77,41,25,8,299,86,1
360,44,1.34,-109,59,9,6,87,45,2
405,32,1.37,-100,84,8,6,84,32,2
430,18,0.44,-70,223,3,2,31,28,0
327,157,4.27,-82,30,36,9,166,77,3
464,81,1.74,-68,50,29,8,231,98,1
321,27,0.47,-72,225,3,0,36,34,0
312,126,4.92,-79,14,34,7,140,78,3
310,88,3.08,-68,57,19,6,271,76,1
426,122,6.05,-87,17,31,5,159,84,3
416,29,0.41,-72,228,5,0,51,26,0
426,180,5.92,-84,21,40,9,152,77,3
389,111,1.44,-77,31,29,4,272,86,1
332,41,0.55,-107,55,10,6,97,39,2
269,36,1.01,-110,57,7,5,88,52,2
367,10,0.01,-73,223,2,1,41,42,0
232,37,1.78,-117,68,7,4,100,41,2
487,101,2.7,-68,58,17,7,181,86,1
411,115,2.89,-76,42,25,5,221,76,1
414,52,1.02,-120,82,7,4,41,54,2
339,146,5.84,-82,12,35,6,107,65,3
383,116,5.94,-81,20,46,4,134,82,3
292,47,1.97,-102,50,4,2,91,54,2
333,17,0.43,-70,230,5,0,53,41,0
260,54,1.35,-101,73,10,3,52,51,2
450,142,6.63,-79,10,40,6,139,83,3
294,145,5.18,-89,26,43,8,133,90,3
354,169,6.59,-81,20,44,8,135,68,3
366,48,1.29,-117,59,5,6,55,37,2
365,150,6.75,-90,23,46,5,139,84,3
292,144,5.61,-82,15,32,8,138,77,3
237,30,0.85,-119,78,5,2,50,40,2
281,57,0.89,-119,65,9,5,75,41,2
232,56,0.51,-111,88,8,6,51,47,2
278,11,0.07,-66,151,1,0,43,26,0
353,30,0.75,-105,67,4,2,62,40,2
317,109,2.03,-73,59,25,5,231,83,1
440,180,6.97,-90,22,47,5,151,81,3
342,128,1.94,-73,22,18,5,222,86,1
243,42,1.99,-120,73,6,4,84,36,2
307,115,6.37,-84,27,30,7,109,80,3
443,128,7.86,-78,17,39,7,131,66,3
315,43,1.33,-104,85,6,6,77,43,2
372,173,7.44,-84,18,38,7,171,84,3
434,112,2.82,-71,47,20,7,232,92,1
320,26,0.0,-65,248,5,1,27,35,0
429,152,7.19,-88,15,36,5,110,67,3
379,143,7.61,-86,35,36,4,147,86,3
314,179,7.23,-86,18,34,9,102,82,3
416,127,2.44,-77,33,15,3,278,80,1
268,29,0.45,-73,154,4,0,67,24,0
309,15,0.37,-73,173,2,2,53,21,0
428,156,7.41,-88,25,34,6,170,67,3
287,11,0.02,-69,223,2,0,46,35,0
352,117,1.85,-75,53,17,3,250,75,1
417,16,0.22,-72,167,1,0,32,25,0
233,42,1.77,-120,53,4,2,95,43,2
446,125,4.24,-83,27,49,7,104,75,3
369,38,1.18,-115,67,4,4,66,48,2
388,43,0.7,-120,77,10,4,71,49,2
463,82,1.34,-74,53,23,6,264,76,1
433,120,1.56,-72,59,23,8,191,88,1
321,129,4.18,-83,17,37,4,102,69,3
401,124,3.07,-71,27,29,5,264,77,1
413,147,5.28,-87,25,43,4,131,73,3
419,130,3.3,-73,50,21,8,191,98,1
259,36,1.5,-108,67,5,6,41,38,2
310,25,0.36,-68,182,4,0,30,23,0
337,30,0.1,-72,249,2,2,41,33,0
424,25,0.09,-70,248,2,1,29,24,0
459,81,2.97,-68,39,19,3,200,80,1
312,114,5.46,-88,15,47,8,122,66,3
383,122,2.69,-74,55,19,4,245,94,1
361,27,0.09,-75,158,4,1,60,26,0
288,130,6.11,-86,20,45,9,171,76,3
307,60,1.0,-104,73,8,3,74,32,2
356,100,2.76,-74,59,21,8,215,75,1
418,32,1.7,-117,50,6,3,59,53,2
368,40,1.48,-102,85,9,6,43,38,2
373,118,1.48,-73,43,30,5,247,85,1
388,178,6.54,-79,13,46,4,134,90,3
300,103,1.3,-77,45,21,7,195,77,1
394,33,1.13,-108,76,7,4,49,36,2
403,126,4.21,-88,22,43,8,149,89,3
249,39,1.28,-106,58,5,5,43,30,2
322,150,4.12,-88,27,50,5,145,84,3
352,51,1.36,-104,53,10,4,70,49,2
323,59,1.15,-107,86,8,5,96,51,2
397,124,3.02,-73,30,28,6,187,98,1
365,29,0.06,-65,152,3,0,30,40,0
394,178,7.0,-87,32,39,7,123,80,3
420,23,0.2,-72,231,4,2,28,26,0
385,117,1.95,-68,30,26,6,216,83,1
422,118,5.48,-90,34,46,9,171,79,3
425,27,0.2,-73,229,3,0,34,21,0
321,41,1.63,-105,51,5,5,45,34,2
329,58,0.61,-116,84,5,6,90,49,2
342,116,1.48,-78,24,28,5,204,91,1
362,127,5.52,-83,16,34,5,102,88,3
321,120,2.08,-78,24,23,7,208,86,1
364,44,0.71,-106,58,4,2,83,40,2
394,162,4.19,-86,23,34,6,106,74,3
354,127,3.22,-78,20,17,7,250,89,1
419,156,7.82,-85,31,38,9,170,89,3
427,132,7.55,-80,31,38,7,133,90,3
318,48,1.31,-113,71,4,3,91,33,2
335,122,1.12,-70,29,24,3,215,96,1
350,85,1.98,-69,21,19,6,197,87,1
260,19,0.49,-69,223,5,2,58,38,0
354,106,3.37,-68,36,24,6,260,79,1
330,30,0.2,-69,241,5,2,67,29,0
330,59,0.81,-107,57,7,3,50,37,2
296,30,0.85,-117,84,10,5,69,44,2
440,106,1.25,-74,47,27,5,278,93,1
432,94,3.32,-77,36,15,5,278,96,1
387,172,4.53,-82,12,39,4,127,71,3
402,19,0.04,-69,196,2,1,35,25,0
297,21,0.36,-70,207,4,2,36,33,0
427,11,0.38,-70,231,2,0,53,25,0
427,12,0.3,-68,189,3,2,34,44,0
313,138,7.16,-81,33,45,5,128,87,3
332,25,0.03,-75,230,2,2,37,41,0
433,119,1.2,-77,22,21,5,273,87,1
402,123,6.77,-82,22,30,5,137,83,3
377,159,4.03,-79,28,42,9,108,88,3
471,89,3.27,-73,20,28,5,228,84,1
355,92,3.37,-69,29,26,3,233,98,1
344,15,0.05,-66,179,5,1,25,24,0
382,158,5.61,-78,14,42,5,110,82,3
364,108,1.38,-74,20,29,8,183,92,1
270,30,0.07,-72,207,5,0,59,33,0
304,110,3.41,-78,48,19,5,293,86,1
499,108,3.35,-78,37,20,5,292,83,1
397,115,6.89,-82,34,44,9,101,85,3
303,14,0.37,-67,238,4,2,21,27,0
419,122,1.15,-72,46,21,3,209,88,1
395,102,1.44,-76,54,25,8,240,94,1
363,172,6.31,-81,15,37,6,160,90,3
370,14,0.03,-74,213,1,1,47,43,0
271,41,0.78,-114,59,4,3,59,42,2
292,163,4.33,-78,23,42,4,139,84,3
295,141,7.67,-86,29,41,8,138,90,3
372,22,0.42,-69,177,1,0,56,40,0
441,123,5.37,-83,23,35,7,108,78,3
356,95,1.8,-68,52,24,3,225,86,1
387,13,0.14,-67,198,1,0,30,34,0
317,112,3.19,-68,57,19,6,294,88,1
432,101,2.1,-78,33,29,4,276,76,1
394,116,2.09,-74,51,27,3,285,86,1
308,26,0.25,-66,180,3,2,68,34,0
444,29,0.46,-75,232,2,1,36,37,0
411,109,2.64,-75,48,16,8,243,88,1
384,176,6.73,-80,21,41,9,169,70,3
361,85,2.0,-76,28,28,6,297,96,1
450,26,0.3,-74,221,3,2,33,26,0
290,146,6.06,-87,13,43,9,138,70,3
291,39,1.96,-105,71,8,5,71,51,2
464,94,3.43,-74,28,16,5,187,97,1
279,12,0.09,-67,207,5,2,32,22,0
426,25,0.04,-71,156,1,2,25,44,0
369,43,0.74,-110,60,10,4,92,48,2
275,27,0.24,-66,230,5,0,27,45,0
321,35,1.88,-109,59,6,4,71,42,2
348,45,1.42,-100,60,10,2,78,30,2
360,29,0.45,-68,157,2,1,44,27,0
437,30,0.27,-66,229,4,0,36,24,0
367,28,0.32,-66,199,4,1,42,23,0
382,20,0.28,-67,211,3,2,69,44,0
486,126,2.29,-75,45,25,6,298,77,1
343,107,1.59,-72,20,19,6,191,89,1
485,90,3.06,-74,57,20,4,282,94,1
495,98,2.63,-69,32,28,7,264,94,1
387,13,0.27,-75,236,4,0,57,28,0
328,141,6.06,-89,23,40,9,106,88,3
308,46,1.65,-101,85,7,4,42,49,2
493,96,1.73,-77,25,21,5,239,89,1
403,42,1.98,-108,75,9,6,51,55,2
415,116,2.9,-78,57,29,3,278,86,1
320,143,7.81,-78,34,32,5,173,83,3
423,127,3.15,-72,51,16,8,190,83,1
284,142,6.95,-88,22,35,4,102,80,3
255,19,0.02,-72,232,2,0,22,30,0
358,51,0.7,-104,70,6,2,62,52,2
445,24,0.11,-69,226,2,0,60,22,0
303,52,1.54,-107,56,9,2,47,34,2
450,129,2.97,-73,40,26,8,211,94,1
278,13,0.05,-67,174,5,0,24,39,0
395,58,1.97,-118,51,8,6,58,39,2
405,154,5.69,-83,11,39,5,153,81,3
314,93,3.46,-73,42,22,4,271,94,1
303,21,0.5,-68,162,1,2,44,33,0
302,52,0.53,-104,81,4,2,43,46,2
430,14,0.08,-68,197,4,2,38,36,0
422,109,1.94,-72,52,20,5,296,95,1
319,120,2.22,-69,22,26,7,232,96,1
254,25,0.41,-74,188,3,0,64,43,0
472,113,2.15,-77,46,25,5,251,88,1
255,12,0.36,-72,185,2,2,41,38,0
406,27,0.03,-69,152,5,1,65,39,0
290,48,1.21,-116,70,4,6,54,51,2
241,40,1.88,-100,51,9,4,97,38,2
435,89,2.42,-76,28,20,7,289,79,1
344,124,7.51,-83,28,37,8,148,88,3
334,25,0.47,-70,225,4,1,47,44,0
349,57,0.66,-120,85,9,6,78,38,2
443,122,4.71,-87,18,49,7,148,84,3
362,40,1.28,-112,80,9,3,43,45,2
287,50,1.26,-102,79,8,2,43,52,2
413,18,0.11,-69,160,4,2,33,38,0
347,114,6.05,-89,29,31,5,123,90,3
482,129,2.62,-75,23,24,3,300,85,1
308,105,3.03,-68,28,27,8,263,97,1
