Customer_ID,Age,Annual_Income,Total_Orders,Avg_Order_Value,Days_Since_Last_Purchase,App_Sessions_Per_Month,Website_Visits_Per_Month,Wishlist_Count,Cart_Additions_Per_Month,Cluster
C138148,20,793025,38,4762,364,76,119,90,55,4
C138149,22,2032106,177,13485,240,92,134,47,41,0
C138150,53,1029089,205,2112,45,118,135,31,67,3
C138151,32,2843446,79,4015,114,24,3,88,74,2
C138152,34,955355,196,5812,122,71,45,56,77,3
C138153,61,1384079,55,9279,350,35,108,67,114,1
C138154,63,1812159,230,5994,118,51,166,25,38,0
C138155,46,1516205,159,11906,101,122,127,43,20,4
C138156,21,2273481,158,6165,329,133,44,67,105,3
C138157,49,2200549,66,12698,74,84,57,2,38,2
C138158,66,2453910,71,11531,80,146,172,2,25,4
C138159,60,286314,126,13148,331,57,44,65,83,1
C138160,55,2944203,57,11400,257,137,88,37,51,2
C138161,21,1802512,73,11792,138,33,44,53,99,2
C138162,30,2788657,29,8377,33,116,123,16,12,2
C138163,37,619096,30,6087,90,7,131,84,13,1
C138164,64,1155542,211,8288,325,88,31,46,34,3
C138165,35,1388227,22,7729,22,136,166,68,7,4
C138166,66,2919180,241,6382,206,23,107,58,101,0
C138167,68,2680627,164,2889,60,82,84,79,74,0
C138168,59,1333186,181,12241,346,67,58,48,57,3
C138169,54,1772091,185,13323,218,56,120,71,7,0
C138170,29,1213609,131,10615,16,117,142,29,90,4
C138171,42,1994095,57,10567,326,13,34,55,30,2
C138172,47,1965906,30,3625,325,53,84,86,41,2
C138173,32,1342633,101,13450,98,83,191,65,58,4
C138174,53,2532695,16,1379,35,66,118,16,113,2
C138175,25,1036480,243,10510,37,123,101,93,53,3
C138176,45,2680373,194,1630,336,57,57,56,20,0
C138177,69,1221660,233,4149,126,52,85,39,54,3
C138178,39,1812129,203,12213,320,47,153,55,97,0
C138179,66,695455,47,6509,212,134,65,7,44,4
C138180,55,994714,92,12772,30,114,179,25,26,4
C138181,33,927056,157,8271,277,21,8,71,38,1
C138182,22,1577115,155,9048,39,93,165,5,96,4
C138183,63,1096419,173,4682,40,123,21,87,88,3
C138184,51,2644619,70,13863,126,9,118,48,99,2
C138185,66,1506988,102,9478,329,124,153,52,49,4
C138186,55,2522517,191,12609,347,89,133,96,92,0
C138187,28,1247248,18,5352,251,143,77,75,63,4
C138188,19,2382002,40,5563,76,70,41,11,82,2
C138189,42,2874757,69,12044,320,149,44,14,116,2
C138190,42,701820,138,3248,179,115,93,90,80,3
C138191,18,352844,86,2320,213,131,190,80,13,4
C138192,48,2282159,233,984,308,29,33,68,68,0
C138193,22,765529,24,4603,114,116,194,67,80,4
C138194,57,1372069,57,3103,161,125,39,80,55,2
C138195,21,398038,7,5489,74,130,108,53,43,4
C138196,68,1585946,225,14267,277,77,196,37,42,0
C138197,22,1500582,140,14210,176,45,130,16,84,0
C138198,22,627553,209,13741,132,148,98,56,58,3
C138199,33,234057,100,4936,137,132,156,28,48,4
C138200,35,2584749,60,13655,72,31,56,47,89,2
C138201,60,1110192,98,3866,336,35,36,93,62,1
C138202,34,705545,185,6212,254,8,3,72,118,1
C138203,52,1369181,148,2007,255,83,88,63,4,3
C138204,35,1442638,181,10350,79,139,34,29,60,3
C138205,21,2923436,50,11952,329,12,144,66,52,2
C138206,68,2185670,15,1347,54,8,12,60,29,2
C138207,48,1471963,201,3157,148,128,15,56,109,3
C138208,48,1297008,144,13470,193,30,177,5,24,0
C138209,26,529985,72,406,302,131,124,96,38,4
C138210,48,2091712,190,311,291,29,165,29,0,0
C138211,22,2746909,215,12614,72,44,6,56,18,0
C138212,53,260555,236,12408,144,20,38,21,97,1
C138213,33,2542064,135,6684,96,132,199,61,113,4
C138214,59,824979,64,14805,267,81,7,81,96,2
C138215,58,2071860,220,11780,268,23,192,59,81,0
C138216,33,1033521,95,8051,45,105,198,6,75,4
C138217,37,1704890,104,6692,236,134,142,11,115,4
C138218,47,806994,63,10806,192,23,172,94,20,1
C138219,43,1748237,202,13375,39,34,8,29,45,3
C138220,66,1952207,143,2923,235,62,70,12,68,0
C138221,48,1797495,186,10498,213,94,180,83,56,0
C138222,67,849491,7,7204,201,133,171,18,10,4
C138223,32,1593686,234,3854,293,100,83,65,24,3
C138224,69,399703,183,3964,304,135,197,3,89,4
C138225,58,1987069,214,14004,107,135,117,5,12,3
C138226,55,1747315,249,8920,114,101,5,66,72,3
C138227,55,334749,244,2304,51,9,19,43,51,1
C138228,60,1267476,53,2780,64,101,90,32,56,4
C138229,37,421210,150,5479,237,149,125,75,83,4
C138230,52,2037005,103,8258,87,85,92,23,8,2
C138231,40,502238,85,6557,291,108,103,9,114,4
C138232,61,995779,149,9129,213,86,82,75,52,3
C138233,64,1814717,90,8654,117,2,68,34,9,1
C138234,56,2940298,106,6053,81,54,96,45,11,2
C138235,42,437607,126,5191,84,68,196,36,105,4
C138236,67,1559292,246,11904,257,13,149,29,108,0
C138237,39,2582454,74,13846,323,71,186,18,80,0
C138238,64,2597334,89,1515,323,98,57,50,73,2
C138239,25,2128454,198,13231,7,111,78,17,95,3
C138240,26,2963761,15,1685,329,143,96,26,91,2
C138241,32,579479,190,14837,182,113,186,27,7,4
C138242,65,1548437,152,805,92,42,65,6,10,1
C138243,37,866676,52,2919,349,31,168,38,117,1
C138244,52,2416815,80,12101,149,103,127,29,36,2
C138245,54,699431,247,13448,185,143,42,53,52,3
C138246,20,1657327,229,13030,155,95,108,43,11,3
C138247,51,2029738,196,14013,243,9,193,62,74,0
C138248,51,1243215,18,8825,156,79,65,94,28,2
C138249,53,2784484,105,6083,292,99,43,43,67,2
C138250,52,695446,37,13965,12,138,174,54,25,4
C138251,26,686527,75,5986,69,143,88,95,112,4
C138252,47,2976233,205,13960,220,91,114,68,39,0
C138253,43,224550,6,3725,66,134,87,30,72,4
C138254,29,1899962,33,5911,258,1,22,49,89,2
C138255,41,686525,36,9834,329,131,61,73,57,4
C138256,58,2880431,149,8563,63,130,137,67,57,4
C138257,36,2691314,239,6434,58,37,170,68,71,0
C138258,61,2406884,95,9098,302,84,78,43,77,2
C138259,33,1987191,180,14544,351,16,31,28,91,0
C138260,43,2007230,146,6755,242,97,9,53,36,3
C138261,40,2776296,145,10830,188,91,86,29,12,0
C138262,50,2225151,137,14149,54,8,56,5,109,2
C138263,59,341988,79,7890,16,8,185,2,32,1
C138264,47,1558671,29,11431,117,141,21,99,111,2
C138265,40,2372929,132,755,42,100,158,8,100,4
C138266,27,680695,216,10667,191,98,198,19,91,4
C138267,53,257507,203,14029,234,121,145,5,114,4
C138268,48,1260388,216,6357,233,10,134,53,4,0
C138269,60,2019791,108,8651,229,48,161,63,98,0
C138270,39,715946,140,14239,213,39,97,24,38,1
C138271,60,1977002,190,10883,196,119,184,28,116,4
C138272,60,339385,159,3828,295,44,4,98,78,1
C138273,55,2442641,196,10813,96,28,171,99,30,0
C138274,64,817037,104,14057,288,90,116,95,94,1
C138275,19,1247182,44,2041,317,114,186,73,39,4
C138276,40,600725,20,3518,281,35,88,65,26,1
C138277,52,1967736,6,8077,341,107,191,26,52,4
C138278,54,2705096,45,7168,336,128,65,42,88,2
C138279,49,697155,197,4308,282,19,105,25,109,1
C138280,60,2435776,59,13497,190,145,78,45,57,2
C138281,29,677557,142,11616,257,117,103,52,52,4
C138282,52,1828783,207,11366,301,124,143,62,98,4
C138283,58,753683,81,1570,19,145,99,87,17,4
C138284,20,732547,79,1940,292,122,11,20,117,3
C138285,51,2916809,25,3382,294,110,141,95,58,2
C138286,55,1083223,107,11598,299,124,30,37,51,3
C138287,41,632225,118,7120,249,133,79,2,78,3
C138288,55,2365591,142,9858,30,1,44,23,82,2
C138289,34,475085,92,9974,49,134,195,59,63,4
C138290,57,935237,186,1044,360,17,13,49,100,1
C138291,18,2150343,159,4963,38,103,45,6,45,3
C138292,25,2360737,109,8995,364,132,43,28,77,2
C138293,32,1649304,155,6066,128,47,111,99,103,0
C138294,67,1839751,41,11761,134,47,143,64,116,2
C138295,62,1170377,180,6966,186,42,33,2,108,1
C138296,42,651956,180,7288,74,21,55,6,0,1
C138297,25,2472444,36,14474,235,13,40,65,84,2
C138298,69,732372,208,12268,150,18,185,73,3,1
C138299,49,699025,178,11657,112,44,87,67,26,1
C138300,67,715855,99,10479,271,95,72,75,81,1
C138301,30,2821319,205,11888,4,21,70,28,9,0
C138302,63,587960,149,6592,45,124,22,39,24,3
C138303,32,1327557,175,7171,216,37,58,3,106,1
C138304,23,2729351,20,10640,68,31,130,8,104,2
C138305,50,982290,241,6480,93,142,162,8,82,4
C138306,24,1687811,72,6176,298,149,27,76,84,3
C138307,50,2145823,116,1303,114,22,2,95,95,2
C138308,64,1098778,212,2153,195,137,89,88,2,3
C138309,46,1535539,160,1483,223,54,177,16,115,0
C138310,55,1438432,119,10067,127,142,88,96,71,3
C138311,54,716982,134,8067,331,88,198,94,33,4
C138312,61,2513062,78,7698,198,69,192,39,60,0
C138313,49,362177,162,13106,227,89,51,94,88,3
C138314,20,2212494,164,11380,325,143,25,68,117,3
C138315,37,2562725,204,4770,171,50,82,77,108,0
C138316,31,1642151,34,12443,141,114,135,22,39,4
C138317,45,939047,16,4771,193,56,61,92,42,1
C138318,55,542830,172,1921,203,92,2,54,28,3
C138319,21,2580151,35,4120,120,96,38,72,85,2
C138320,32,1457169,187,12905,330,111,61,46,83,3
C138321,34,1811997,235,14940,111,48,146,40,100,0
C138322,54,1034431,58,12526,352,65,130,83,12,1
C138323,41,508739,246,13964,59,137,4,47,81,3
C138324,55,2676025,205,2864,321,32,84,1,63,0
C138325,59,1569825,27,10740,207,99,173,76,62,4
C138326,58,1731764,169,8197,295,34,118,5,60,0
C138327,53,1083359,30,13829,364,12,80,27,14,1
C138328,58,2259962,161,14440,200,126,42,17,78,3
C138329,25,2288085,228,1399,260,120,108,42,66,3
C138330,20,1556794,96,8465,42,80,182,76,80,4
C138331,47,2340481,206,12535,256,44,72,20,60,0
C138332,39,686529,48,14862,280,77,61,87,35,1
C138333,69,1916046,104,13716,344,28,135,26,86,0
C138334,50,388951,45,7585,210,134,101,96,34,4
C138335,42,1713828,84,3387,60,83,89,82,66,2
C138336,69,315961,54,14402,337,47,113,2,99,1
C138337,47,1033216,219,6012,218,107,38,49,20,3
C138338,54,578925,97,13915,136,100,5,15,59,3
C138339,20,1313166,160,11891,251,129,28,47,23,3
C138340,21,2340128,234,8900,229,96,13,90,80,3
C138341,46,2629983,221,10644,84,86,21,82,56,3
C138342,49,985768,36,3613,29,91,164,2,26,4
C138343,40,1849247,135,9728,263,136,69,24,13,3
C138344,36,2989220,214,1095,27,20,28,3,71,0
C138345,32,871625,25,13473,336,91,166,88,18,4
C138346,68,2858585,139,4432,126,39,190,19,47,0
C138347,33,1189793,3,10456,20,112,143,38,10,4
C138348,40,2267974,197,582,253,8,191,20,0,0
C138349,57,2916710,183,5882,69,53,78,94,101,0
C138350,63,740447,172,3346,235,34,107,44,114,1
C138351,54,1427758,235,2905,356,3,153,21,87,0
C138352,18,1272526,225,8562,214,53,138,62,92,0
C138353,36,2236585,44,1235,337,149,48,38,4,2
C138354,54,2796968,73,1214,120,114,189,2,110,4
C138355,52,954722,176,1362,364,27,65,92,27,1
C138356,47,1019512,75,13806,185,104,158,10,38,4
C138357,34,350442,121,13226,141,9,94,84,113,1
C138358,56,1614162,3,8982,223,105,168,48,7,4
C138359,66,1549585,72,7644,308,73,25,37,29,2
C138360,43,1185600,242,3263,181,39,62,75,59,3
C138361,30,2049525,100,986,228,136,170,81,39,4
C138362,39,1630509,55,7920,56,45,133,71,28,1
C138363,63,899406,73,8833,132,52,97,87,82,1
C138364,40,946884,100,11532,162,81,179,86,110,4
C138365,61,2550842,225,11311,190,104,72,56,25,3
C138366,60,382360,215,10531,341,14,92,19,81,1
C138367,50,1538024,195,9064,34,9,5,98,79,1
C138368,44,2086035,43,13137,192,68,84,60,4,2
C138369,52,2000598,128,7141,25,18,64,93,103,2
C138370,29,1953244,186,13432,159,97,48,93,24,3
C138371,26,1298655,185,13296,289,5,189,60,112,0
C138372,51,364106,106,7817,268,139,167,35,47,4
C138373,31,1050812,249,9086,206,127,146,48,78,3
C138374,54,435905,242,6338,37,35,75,60,39,1
C138375,20,1773419,16,2614,194,11,190,95,61,1
C138376,61,2329082,60,1664,321,29,10,90,42,2
C138377,61,2380221,55,386,206,97,19,97,21,2
C138378,38,895387,174,3013,42,14,107,53,77,1
C138379,24,1304662,72,777,140,111,66,31,17,4
C138380,50,671932,43,3737,38,36,148,65,113,1
C138381,52,2402370,1,8884,41,125,186,66,34,4
C138382,28,1657882,63,11265,72,28,159,47,71,1
C138383,62,716011,245,3432,255,144,120,81,42,3
C138384,49,1203222,125,5312,226,15,5,58,30,1
C138385,39,854152,43,9012,245,24,105,43,36,1
C138386,59,2568510,88,11404,47,14,128,67,88,0
C138387,36,2084066,221,7504,346,17,6,6,68,0
C138388,53,2528835,141,453,358,82,48,59,23,2
C138389,54,1288742,237,7525,79,86,95,29,26,3
C138390,28,1825371,186,1830,309,145,52,37,100,3
C138391,58,2152269,194,9594,73,42,30,50,9,0
C138392,30,2417544,161,12159,148,110,71,17,46,3
C138393,45,1883156,78,11722,313,59,151,73,38,0
C138394,66,1376361,202,7889,346,19,51,72,6,1
C138395,32,2743999,4,12385,143,6,189,69,117,2
C138396,30,1219905,239,12651,247,136,107,34,111,3
C138397,60,2923480,208,7175,306,52,124,56,69,0
C138398,50,1584421,161,14534,250,61,39,31,25,3
C138399,25,252472,111,10790,140,41,165,64,42,1
C138400,49,2180491,141,3030,233,51,22,89,118,2
C138401,54,1766986,133,5932,182,114,116,76,108,4
C138402,65,1463587,8,14454,291,25,142,6,51,1
C138403,21,2762005,171,3307,221,21,104,7,77,0
C138404,68,928027,192,9044,133,48,71,26,8,1
C138405,35,943834,111,8028,166,144,76,58,68,3
C138406,40,392493,72,9984,352,24,197,72,24,1
C138407,46,1190085,95,11759,261,68,72,0,68,1
C138408,19,2931763,249,13355,260,24,147,0,101,0
C138409,30,1160911,85,13073,92,87,151,30,114,4
C138410,33,1496775,248,13157,81,141,40,0,7,3
C138411,25,689708,74,14036,237,50,56,91,53,1
C138412,36,1197392,21,11655,141,7,110,32,82,1
C138413,49,1649678,55,2403,329,117,55,95,85,2
C138414,20,1114734,237,1342,79,25,139,50,36,0
C138415,68,176249,203,10308,110,42,170,80,22,1
C138416,66,838267,63,854,170,121,126,13,34,4
C138417,49,1840886,88,13161,71,141,163,25,85,4
C138418,58,2345031,61,5098,7,5,89,92,8,2
C138419,38,1956491,92,12529,54,74,168,6,31,4
C138420,42,2945850,31,8766,82,97,138,34,60,2
C138421,34,607335,76,2216,239,67,62,41,89,1
C138422,42,1586635,45,610,37,59,63,59,65,2
C138423,50,1956656,152,10366,233,71,6,84,7,3
C138424,48,1769855,63,679,342,140,196,89,108,4
C138425,53,2669203,173,4741,220,54,128,62,41,0
C138426,40,1034454,28,2362,10,80,176,12,105,4
C138427,64,1131803,82,3390,161,78,185,95,75,4
C138428,61,1665410,33,13583,221,2,5,72,23,2
C138429,42,2091705,15,1078,298,141,124,56,14,4
C138430,66,2923081,156,3346,271,57,114,23,119,0
C138431,61,1113553,187,8502,3,118,188,58,110,4
C138432,65,805080,28,10257,337,56,53,38,87,1
C138433,47,630704,40,5355,308,13,181,50,88,1
C138434,30,1740717,233,10262,101,87,41,13,116,3
C138435,60,187664,76,9833,108,32,170,54,45,1
C138436,64,2796692,87,13963,165,99,127,10,104,2
C138437,46,580732,158,4211,284,53,37,21,88,1
C138438,33,289101,88,6622,37,105,163,7,98,4
C138439,55,345159,137,5661,122,12,46,65,58,1
C138440,44,202201,58,7725,55,7,90,79,73,1
C138441,43,1986897,106,9488,90,121,87,80,42,2
C138442,28,1757460,13,14554,272,141,154,74,11,4
C138443,64,754993,170,870,138,89,44,12,100,3
C138444,54,1025733,84,1143,96,15,189,79,91,1
C138445,20,1605519,19,11500,318,133,108,80,72,4
C138446,43,869776,192,5274,113,6,75,53,55,1
C138447,51,2501867,132,14728,203,53,131,60,36,0
C138448,50,1647255,26,3962,258,1,191,96,55,1
C138449,32,357203,179,8031,299,39,72,25,97,1
C138450,19,1068863,18,14920,73,121,80,67,77,4
C138451,45,838212,225,11220,342,73,146,53,77,0
C138452,37,2903653,212,5468,161,109,74,30,23,0
C138453,55,855573,171,7116,353,33,79,52,109,1
C138454,61,1418192,126,2823,144,84,34,22,25,3
C138455,33,2024214,191,1952,262,5,41,84,36,0
C138456,63,994731,213,12089,25,16,183,32,70,0
C138457,21,2054183,40,13644,297,84,81,58,21,2
C138458,25,2098665,23,13626,218,146,33,66,114,2
C138459,61,990111,75,3394,249,57,69,38,68,1
C138460,63,699479,59,10855,142,92,107,99,93,1
C138461,37,674436,134,11825,351,28,152,20,96,1
C138462,43,2218919,70,1094,290,147,97,62,34,4
C138463,49,530513,235,4023,255,44,65,8,72,1
C138464,30,2827574,229,13190,317,91,184,42,5,0
C138465,22,1807726,203,4694,210,21,188,47,30,0
C138466,61,685612,100,10082,309,137,140,35,13,4
C138467,59,372686,8,600,150,52,177,90,111,1
C138468,68,2580837,88,6271,33,144,152,26,95,4
C138469,30,1023912,235,2412,0,21,38,68,11,1
C138470,58,326380,10,1929,88,121,128,0,78,4
C138471,28,2854243,235,8488,134,20,60,60,113,0
C138472,54,1053791,147,10291,207,20,10,35,28,1
C138473,49,2895872,152,2997,114,62,19,82,45,2
C138474,62,1620108,117,12329,290,145,17,55,32,3
C138475,59,2530866,161,13020,144,31,196,13,80,0
C138476,35,883143,104,3435,341,37,195,8,24,1
C138477,46,2323933,215,13960,90,59,74,83,119,0
C138478,32,1963094,199,10936,292,100,26,49,89,3
C138479,37,2337418,176,5684,74,92,161,23,48,0
C138480,61,2203454,133,1560,2,33,13,86,74,2
C138481,53,653840,101,2175,205,120,94,15,14,4
C138482,22,2624699,240,14599,273,78,43,6,34,0
C138483,57,1878206,175,7066,316,47,132,62,112,0
C138484,54,2215916,119,2564,264,137,50,47,37,3
C138485,50,942760,62,13696,263,110,100,46,7,4
C138486,35,1437321,89,6036,305,116,9,20,50,3
C138487,36,938334,77,2552,0,59,161,56,72,1
C138488,68,1478025,10,2624,248,111,153,90,89,4
C138489,49,674981,81,7352,141,97,122,65,78,4
C138490,59,1836015,168,7544,110,16,192,35,56,0
C138491,39,364243,14,6455,217,57,72,1,10,1
C138492,58,2689621,189,13931,310,78,68,4,38,0
C138493,18,2269349,203,9915,364,33,146,12,6,0
C138494,42,588529,174,6266,20,136,96,89,101,3
C138495,37,1247686,10,11048,298,88,95,78,48,2
C138496,52,182839,111,13440,58,87,104,73,76,1
C138497,62,1419234,46,7566,223,128,43,28,84,2
C138498,23,1442647,233,551,70,56,156,49,7,0
C138499,23,2723171,94,3721,95,114,197,61,79,4
C138500,67,1562073,183,10959,177,129,110,61,27,3
C138501,54,2808111,50,11388,246,69,92,16,93,2
C138502,66,157408,236,13346,162,85,198,59,86,4
C138503,20,637538,80,5331,351,50,197,85,46,4
C138504,54,724873,101,10090,150,28,96,12,19,1
C138505,48,2730110,123,7535,83,122,64,36,52,2
C138506,52,499610,142,4774,99,22,45,78,34,1
C138507,62,1777864,30,345,158,98,173,57,15,4
C138508,32,1077398,4,14663,303,84,129,45,40,4
C138509,34,712703,39,9078,282,20,142,50,39,1
C138510,32,2057234,131,8295,257,147,47,84,111,3
C138511,22,1791611,56,4614,115,133,146,44,49,4
C138512,39,387495,21,8351,21,54,53,17,117,1
C138513,63,2533599,150,1258,150,31,44,21,92,2
C138514,28,2919203,68,10996,49,45,49,23,102,2
C138515,45,2653442,23,1868,359,127,109,63,101,2
C138516,31,2650449,249,8886,107,122,185,58,94,0
C138517,56,684461,132,8360,109,111,120,55,1,4
C138518,20,1694583,70,11023,299,129,61,23,105,2
C138519,69,1048674,166,9155,243,7,192,78,10,1
C138520,59,2460230,241,6815,265,109,30,15,30,3
C138521,28,1846906,25,6420,318,68,89,3,8,2
C138522,47,1154922,187,1563,185,20,189,91,6,0
C138523,55,1451546,130,4068,240,59,161,44,55,0
C138524,22,2084177,58,5793,123,33,103,35,60,2
C138525,69,1754676,62,4043,333,134,86,75,92,4
C138526,39,1469064,225,8190,12,87,106,11,103,3
C138527,30,304071,165,6637,217,16,139,61,29,1
C138528,61,324369,226,9107,344,47,33,31,76,3
C138529,68,1798110,218,13162,12,146,14,56,39,3
C138530,68,2840897,79,9216,226,92,83,42,111,2
C138531,38,819579,21,14198,359,76,32,38,114,2
C138532,54,1252958,59,8152,363,118,180,17,100,4
C138533,42,2003916,209,13446,347,28,158,87,119,0
C138534,69,1906819,127,3071,136,148,44,23,5,3
C138535,38,2532210,111,14394,163,2,54,2,110,2
C138536,45,1374508,183,11099,258,73,88,4,44,3
C138537,58,1016770,126,4774,291,91,102,11,78,4
C138538,21,907318,84,688,68,84,18,13,90,3
C138539,46,1199840,248,9979,25,11,100,24,32,0
C138540,64,432851,112,5541,269,146,40,40,77,3
C138541,52,954501,72,12143,88,145,83,78,2,4
C138542,40,1767915,71,14865,238,95,83,88,68,2
C138543,24,1249280,193,842,66,44,103,32,60,1
C138544,69,2769488,3,8840,146,18,114,97,58,2
C138545,69,554737,246,1957,112,137,105,37,8,3
C138546,63,2227686,188,13930,127,145,173,75,70,4
C138547,63,2087630,38,1001,237,149,14,21,97,2
C138548,26,1346516,102,5231,83,89,7,63,22,3
C138549,40,2063388,226,7572,330,31,69,82,36,0
C138550,20,2272709,31,1264,75,70,25,87,101,2
C138551,26,451271,72,12127,163,128,196,97,77,4
C138552,21,1820443,115,14601,200,49,96,78,38,2
C138553,66,1208961,117,8605,301,99,194,84,80,4
C138554,42,1410042,25,539,245,112,189,77,95,4
C138555,23,2877093,28,1442,9,78,140,52,87,2
C138556,65,1247195,247,9327,194,105,76,94,16,3
C138557,35,2121328,217,8946,63,77,8,41,100,3
C138558,62,676900,116,6596,337,51,117,43,116,1
C138559,24,1317055,1,1383,64,41,164,49,118,1
C138560,52,1524925,80,9683,31,40,160,73,116,1
C138561,48,1211920,122,9172,3,143,49,3,2,3
C138562,55,2274166,189,6408,118,63,70,92,118,0
C138563,49,1096628,131,5967,118,128,63,28,107,3
C138564,52,1746848,107,486,119,61,154,80,47,4
C138565,45,1138803,48,14549,323,145,164,5,117,4
C138566,61,2741149,101,4622,55,116,104,89,24,2
C138567,22,2848742,112,6070,246,63,188,68,103,0
C138568,47,1331637,14,6471,256,18,156,24,22,1
C138569,39,2040168,142,7994,226,91,12,50,29,3
C138570,34,1568635,170,6586,206,94,48,37,23,3
C138571,27,2292909,241,8445,98,144,176,50,0,4
C138572,24,978243,119,9064,131,123,9,39,39,3
C138573,21,1653449,177,2221,14,32,74,35,11,0
C138574,59,2534331,168,6601,96,77,80,1,30,0
C138575,44,2096941,79,7971,310,120,16,12,17,2
C138576,24,630697,23,11819,39,78,107,46,101,1
C138577,40,778901,194,10740,184,144,141,8,40,4
C138578,28,1941427,92,8121,6,31,173,3,40,0
C138579,25,1106560,171,10801,255,19,17,80,115,1
C138580,25,1636112,191,11295,68,84,33,51,48,3
C138581,54,2713108,231,2704,306,130,154,52,36,0
C138582,22,538727,203,743,75,39,104,70,75,1
C138583,24,826251,91,1616,352,133,32,50,74,3
C138584,39,1193117,150,2704,289,117,120,58,1,4
C138585,53,2572651,78,9100,55,40,79,30,11,2
C138586,19,275846,183,757,117,87,41,1,33,3
C138587,41,2409104,17,7855,182,121,38,21,49,2
C138588,68,1681097,55,5512,24,3,144,92,112,1
C138589,19,1226467,57,14125,146,46,137,76,16,1
C138590,65,2594330,184,1995,343,96,13,70,46,3
C138591,29,1626725,167,2737,287,135,139,47,19,4
C138592,64,1872973,130,10393,359,8,197,64,25,0
C138593,59,1158963,60,11254,207,32,195,25,31,1
C138594,43,2181813,158,2884,277,42,80,98,83,0
C138595,55,1241041,29,2924,334,123,77,5,0,4
C138596,62,1549034,103,2621,339,92,81,61,37,3
C138597,23,355816,123,10862,185,65,156,65,89,1
C138598,40,1397699,242,1925,242,11,68,72,8,0
C138599,19,312940,84,4900,207,146,133,91,64,4
C138600,43,813030,96,14072,117,136,32,11,15,3
C138601,31,2173527,129,13046,302,84,170,9,0,0
C138602,35,2396640,227,2864,182,48,137,42,93,0
C138603,55,1149062,149,12592,336,39,53,56,80,1
C138604,49,495321,198,13489,99,70,48,2,102,3
C138605,68,565816,211,5559,348,107,141,55,44,3
